Time,Lambda = 0.07903225806451612 / Alpha = 0.0 / Delta = 0.03
0.0,142.85714285714286
0.041666666666666664,142.85714285714286
0.08333333333333333,142.85714285714286
0.125,142.85714285714286
0.16666666666666666,142.85714285714286
0.20833333333333331,142.85714285714286
0.24999999999999997,138.57142857142858
0.29166666666666663,134.4142857142857
0.3333333333333333,134.4142857142857
0.375,134.4142857142857
0.4166666666666667,134.4142857142857
0.45833333333333337,134.4142857142857
0.5,134.4142857142857
0.5416666666666666,134.4142857142857
0.5833333333333333,134.4142857142857
0.6249999999999999,134.4142857142857
0.6666666666666665,134.4142857142857
0.7083333333333331,134.4142857142857
0.7499999999999998,134.4142857142857
0.7916666666666664,134.4142857142857
0.833333333333333,134.4142857142857
0.8749999999999997,134.4142857142857
0.9166666666666663,134.4142857142857
0.9583333333333329,134.4142857142857
0.9999999999999996,134.4142857142857
1.0416666666666663,134.4142857142857
1.083333333333333,134.4142857142857
1.1249999999999998,134.4142857142857
1.1666666666666665,134.4142857142857
1.2083333333333333,134.4142857142857
1.25,130.38185714285714
1.2916666666666667,130.38185714285714
1.3333333333333335,130.38185714285714
1.3750000000000002,130.38185714285714
1.416666666666667,130.38185714285714
1.4583333333333337,130.38185714285714
1.5000000000000004,130.38185714285714
1.5416666666666672,130.38185714285714
1.583333333333334,130.38185714285714
1.6250000000000007,130.38185714285714
1.6666666666666674,130.38185714285714
1.7083333333333341,130.38185714285714
1.7500000000000009,130.38185714285714
1.7916666666666676,130.38185714285714
1.8333333333333344,130.38185714285714
1.875000000000001,130.38185714285714
1.9166666666666679,130.38185714285714
1.9583333333333346,130.38185714285714
2.0000000000000013,130.38185714285714
2.041666666666668,130.38185714285714
2.0833333333333344,130.38185714285714
2.125000000000001,130.38185714285714
2.1666666666666674,130.38185714285714
2.208333333333334,130.38185714285714
2.2500000000000004,126.47040142857142
2.291666666666667,126.47040142857142
2.3333333333333335,126.47040142857142
2.375,126.47040142857142
2.4166666666666665,126.47040142857142
2.458333333333333,126.47040142857142
2.4999999999999996,126.47040142857142
2.541666666666666,126.47040142857142
2.5833333333333326,126.47040142857142
2.624999999999999,126.47040142857142
2.6666666666666656,126.47040142857142
2.708333333333332,126.47040142857142
2.7499999999999987,126.47040142857142
2.791666666666665,126.47040142857142
2.8333333333333317,126.47040142857142
2.8749999999999982,126.47040142857142
2.9166666666666647,126.47040142857142
2.9583333333333313,126.47040142857142
2.999999999999998,126.47040142857142
3.0416666666666643,126.47040142857142
3.083333333333331,126.47040142857142
3.1249999999999973,126.47040142857142
3.166666666666664,126.47040142857142
3.2083333333333304,126.47040142857142
3.249999999999997,126.47040142857142
3.2916666666666634,122.67628938571427
3.33333333333333,122.67628938571427
3.3749999999999964,122.67628938571427
3.416666666666663,122.67628938571427
3.4583333333333295,122.67628938571427
3.499999999999996,122.67628938571427
3.5416666666666625,122.67628938571427
3.583333333333329,122.67628938571427
3.6249999999999956,122.67628938571427
3.666666666666662,122.67628938571427
3.7083333333333286,122.67628938571427
3.749999999999995,122.67628938571427
3.7916666666666616,122.67628938571427
3.833333333333328,122.67628938571427
3.8749999999999947,122.67628938571427
3.916666666666661,122.67628938571427
3.9583333333333277,122.67628938571427
3.9999999999999942,122.67628938571427
4.041666666666661,122.67628938571427
4.083333333333328,122.67628938571427
4.124999999999995,122.67628938571427
4.166666666666662,122.67628938571427
4.208333333333329,122.67628938571427
4.249999999999996,122.67628938571427
4.2916666666666625,118.99600070414284
4.3333333333333295,118.99600070414284
4.3749999999999964,118.99600070414284
4.416666666666663,118.99600070414284
4.45833333333333,118.99600070414284
4.499999999999997,118.99600070414284
4.541666666666664,118.99600070414284
4.583333333333331,118.99600070414284
4.624999999999998,118.99600070414284
4.666666666666665,118.99600070414284
4.708333333333332,118.99600070414284
4.749999999999999,118.99600070414284
4.791666666666666,118.99600070414284
4.833333333333333,118.99600070414284
4.875,118.99600070414284
4.916666666666667,118.99600070414284
4.958333333333334,118.99600070414284
5.000000000000001,118.99600070414284
5.041666666666668,118.99600070414284
5.083333333333335,118.99600070414284
5.125000000000002,118.99600070414284
5.166666666666669,118.99600070414284
5.208333333333336,118.99600070414284
5.250000000000003,118.99600070414284
5.29166666666667,118.99600070414284
5.333333333333337,118.99600070414284
5.3750000000000036,118.99600070414284
5.4166666666666705,118.99600070414284
5.4583333333333375,118.99600070414284
5.500000000000004,118.99600070414284
5.541666666666671,118.99600070414284
5.583333333333338,118.99600070414284
5.625000000000005,118.99600070414284
5.666666666666672,118.99600070414284
5.708333333333339,118.99600070414284
5.750000000000006,118.99600070414284
5.791666666666673,118.99600070414284
5.83333333333334,118.99600070414284
5.875000000000007,118.99600070414284
5.916666666666674,118.99600070414284
5.958333333333341,118.99600070414284
6.000000000000008,118.99600070414284
6.041666666666675,118.99600070414284
6.083333333333342,118.99600070414284
6.125000000000009,118.99600070414284
6.166666666666676,118.99600070414284
6.208333333333343,118.99600070414284
6.25000000000001,118.99600070414284
6.291666666666677,118.99600070414284
6.333333333333344,118.99600070414284
6.375000000000011,118.99600070414284
6.416666666666678,118.99600070414284
6.458333333333345,118.99600070414284
6.5000000000000115,118.99600070414284
6.5416666666666785,118.99600070414284
6.5833333333333455,118.99600070414284
6.625000000000012,118.99600070414284
6.666666666666679,118.99600070414284
6.708333333333346,118.99600070414284
6.750000000000013,118.99600070414284
6.79166666666668,118.99600070414284
6.833333333333347,118.99600070414284
6.875000000000014,118.99600070414284
6.916666666666681,118.99600070414284
6.958333333333348,118.99600070414284
7.000000000000015,118.99600070414284
7.041666666666682,118.99600070414284
7.083333333333349,118.99600070414284
7.125000000000016,118.99600070414284
7.166666666666683,118.99600070414284
7.20833333333335,118.99600070414284
7.250000000000017,115.42612068301855
7.291666666666684,115.42612068301855
7.333333333333351,115.42612068301855
7.375000000000018,115.42612068301855
7.416666666666685,115.42612068301855
7.458333333333352,115.42612068301855
7.500000000000019,115.42612068301855
7.541666666666686,115.42612068301855
7.583333333333353,115.42612068301855
7.6250000000000195,115.42612068301855
7.6666666666666865,115.42612068301855
7.7083333333333535,115.42612068301855
7.75000000000002,115.42612068301855
7.791666666666687,115.42612068301855
7.833333333333354,115.42612068301855
7.875000000000021,115.42612068301855
7.916666666666688,115.42612068301855
7.958333333333355,115.42612068301855
8.000000000000021,115.42612068301855
8.041666666666687,115.42612068301855
8.083333333333353,115.42612068301855
8.12500000000002,115.42612068301855
8.166666666666686,115.42612068301855
8.208333333333352,115.42612068301855
8.250000000000018,111.963337062528
8.291666666666684,111.963337062528
8.33333333333335,111.963337062528
8.375000000000016,111.963337062528
8.416666666666682,111.963337062528
8.458333333333348,111.963337062528
8.500000000000014,111.963337062528
8.54166666666668,111.963337062528
8.583333333333346,111.963337062528
8.625000000000012,111.963337062528
8.666666666666679,111.963337062528
8.708333333333345,111.963337062528
8.75000000000001,111.963337062528
8.791666666666677,111.963337062528
8.833333333333343,111.963337062528
8.875000000000009,111.963337062528
