Time,Lambda = 0.07 & Alpha = 0.08
3.9583333333333277,81.0339848814374
3.9999999999999942,81.13624769812226
4.041666666666661,81.2384699862172
4.083333333333328,81.34065133527102
4.124999999999995,81.44279133550937
4.166666666666662,81.54488957784106
4.208333333333329,81.6469456538644
4.249999999999996,81.74895915587355
4.2916666666666625,75.74396072251075
4.3333333333333295,75.84773796111966
4.3749999999999964,75.9514964749012
4.416666666666663,76.05523582770984
4.45833333333333,76.15895558372405
4.499999999999997,76.26265530745363
4.541666666666664,76.36633456374696
4.583333333333331,76.46999291779825
4.624999999999998,76.57362993515483
4.666666666666665,76.67724518172427
4.708333333333332,76.7808382237817
4.749999999999999,76.88440862797697
4.791666666666666,76.98795596134184
4.833333333333333,77.09147979129716
4.875,77.19497968566003
4.916666666666667,77.29845521265095
4.958333333333334,77.40190594090093
5.000000000000001,77.50533143945864
5.041666666666668,77.60873127779752
5.083333333333335,77.7121050258228
5.125000000000002,77.81545225387866
5.166666666666669,77.91877253275524
5.208333333333336,78.02206543369569
5.250000000000003,78.12533052840318
5.29166666666667,78.22856738904795
5.333333333333337,78.33177558827425
5.3750000000000036,78.43495469920735
5.4166666666666705,78.5381042954605
5.4583333333333375,78.64122395114184
5.500000000000004,78.74431324086136
5.541666666666671,78.84737173973778
5.583333333333338,78.95039902340544
5.625000000000005,79.0533946680212
5.666666666666672,79.15635825027124
5.708333333333339,79.25928934737793
5.750000000000006,79.36218753710664
5.791666666666673,79.46505239777251
5.83333333333334,79.56788350824728
5.875000000000007,79.67068044796595
5.916666666666674,79.77344279693358
5.958333333333341,79.87617013573204
6.000000000000008,79.97886204552664
6.041666666666675,80.08151810807281
6.083333333333342,80.18413790572278
6.125000000000009,80.2867210214322
6.166666666666676,80.38926703876676
6.208333333333343,80.49177554190878
6.25000000000001,80.59424611566376
6.291666666666677,80.69667834546695
6.333333333333344,80.79907181738984
6.375000000000011,80.90142611814672
6.416666666666678,81.0037408351011
6.458333333333345,81.1060155562722
6.5000000000000115,81.20824987034139
6.5416666666666785,81.31044336665856
6.5833333333333455,81.41259563524859
6.625000000000012,81.51470626681761
6.666666666666679,81.61677485275943
6.708333333333346,81.7188009851618
6.750000000000013,81.82078425681274
6.79166666666668,81.92272426120678
6.833333333333347,82.02462059255122
6.875000000000014,82.12647284577234
6.916666666666681,82.22828061652163
6.958333333333348,82.33004350118189
7.000000000000015,82.43176109687346
7.041666666666682,82.53343300146027
7.083333333333349,82.63505881355597
7.125000000000016,82.73663813252999
7.166666666666683,82.83817055851357
7.20833333333335,82.93965569240576
7.250000000000017,76.96620156632181
7.291666666666684,77.0697303704554
7.333333333333351,77.17323532976926
7.375000000000018,77.27671601239852
7.416666666666685,77.38017198688738
7.458333333333352,77.48360282219615
7.500000000000019,77.58700808770841
7.541666666666686,77.69038735323811
7.583333333333353,77.79374018903661
7.6250000000000195,77.89706616579976
7.6666666666666865,78.00036485467493
7.7083333333333535,78.10363582726808
7.75000000000002,78.20687865565071
7.791666666666687,78.31009291236691
7.833333333333354,78.41327817044031
7.875000000000021,78.51643400338104
7.916666666666688,78.61955998519268
7.958333333333355,78.72265569037923
8.000000000000021,78.82572069395192
8.041666666666687,78.9287545714362
8.083333333333353,79.03175689887857
8.12500000000002,79.13472725285342
8.166666666666686,79.2376652104699
8.208333333333352,79.34057034937874
8.250000000000018,73.28218051821477
8.291666666666684,73.38627302281401
8.33333333333335,73.49035720665086
8.375000000000016,73.59443262805841
8.416666666666682,73.69849884551871
8.458333333333348,73.80255541767016
8.500000000000014,73.90660190331499
8.54166666666668,74.01063786142679
8.583333333333346,74.1146628511579
8.625000000000012,74.21867643184696
8.666666666666679,74.32267816302625
8.708333333333345,74.42666760442927
8.75000000000001,74.53064431599803
8.791666666666677,74.63460785789057
8.833333333333343,74.7385577904884
8.875000000000009,74.84249367440383
8.916666666666675,74.94641507048743
8.958333333333341,75.05032153983545
9.000000000000007,75.15421264379714
9.041666666666673,75.25808794398218
9.08333333333334,75.36194700226804
9.125000000000005,75.46578938080732
9.166666666666671,75.56961464203513
9.208333333333337,75.67342234867643
9.250000000000004,69.5605075877141
9.29166666666667,69.6646069036173
9.333333333333336,69.76871371790814
9.375000000000002,69.87282758853516
9.416666666666668,69.97694807332684
9.458333333333334,70.08107472999926
9.5,70.18520711616357
9.541666666666666,70.28934478933346
9.583333333333332,70.39348730693273
9.624999999999998,70.49763422630276
9.666666666666664,70.60178510471013
9.70833333333333,70.705939499354
9.749999999999996,70.81009696737375
9.791666666666663,70.91425706585649
9.833333333333329,71.01841935184456
9.874999999999995,71.1225833823431
9.91666666666666,71.22674871432756
9.958333333333327,71.33091490475128
9.999999999999993,71.43508151055293
10.041666666666659,71.53924808866418
10.083333333333325,71.64341419601712
10.124999999999991,71.74757938955187
10.166666666666657,71.85174322622412
10.208333333333323,71.9559052630126
10.24999999999999,72.0600650569267
10.291666666666655,65.92504886394292
