Time,Lambda = 0.07 & Alpha = 0.12
0.0,100.0
0.041666666666666664,100.02913265791328
0.08333333333333333,100.05819737443247
0.125,100.08719426375998
0.16666666666666666,100.11612344014146
0.20833333333333331,100.1449850178643
0.24999999999999997,97.70609198728958
0.29166666666666663,94.79697787922126
0.3333333333333333,94.83753250200469
0.375,94.87800357504757
0.4166666666666667,94.91839118466429
0.45833333333333337,94.95869541752215
0.5,94.9989163606388
0.5416666666666666,95.03905410137972
0.5833333333333333,95.07910872745558
0.6249999999999999,95.11908032691981
0.6666666666666665,95.15896898816602
0.7083333333333331,95.19877479992545
0.7499999999999998,95.23849785126444
0.7916666666666664,95.27813823158199
0.833333333333333,95.31769603060711
0.8749999999999997,95.35717133839645
0.9166666666666663,95.39656424533176
0.9583333333333329,95.4358748421173
0.9999999999999996,95.47510321977747
1.0416666666666663,95.51424946965427
1.083333333333333,95.55331368340484
1.1249999999999998,95.59229595299892
1.1666666666666665,95.63119637071655
1.2083333333333333,95.67001502914543
1.25,92.38848306244049
1.2916666666666667,92.43384524531979
1.3333333333333335,92.47911968701425
1.3750000000000002,92.52430644983109
1.416666666666667,92.5694055965809
1.4583333333333337,92.61441719057485
1.5000000000000004,92.65934129562189
1.5416666666666672,92.7041779760259
1.583333333333334,92.74892729658312
1.6250000000000007,92.79358932257915
1.6666666666666674,92.83816411978633
1.7083333333333341,92.88265175446092
1.7500000000000009,92.92705229334037
1.7916666666666676,92.97136580364052
1.8333333333333344,93.01559235305291
1.875000000000001,93.05973200974191
1.9166666666666679,93.10378484234212
1.9583333333333346,93.14775091995548
2.0000000000000013,93.19163031214865
2.041666666666668,93.23542308895018
2.0833333333333344,93.27912932084782
2.125000000000001,93.32274907878575
2.1666666666666674,93.3662824341619
2.208333333333334,93.40972945882517
2.2500000000000004,89.73624408733502
2.291666666666667,89.78654904836559
2.3333333333333335,89.83676368620964
2.375,89.88688803090217
2.4166666666666665,89.936922113137
2.458333333333333,89.98686596426396
2.4999999999999996,90.03671961628613
2.541666666666666,90.08648310185703
2.5833333333333326,90.13615645427781
2.624999999999999,90.18573970749446
2.6666666666666656,90.23523289609507
2.708333333333332,90.28463605530689
2.7499999999999987,90.33394922099366
2.791666666666665,90.38317242965275
2.8333333333333317,90.43230571841234
2.8749999999999982,90.48134912502864
2.9166666666666647,90.53030268788308
2.9583333333333313,90.57916644597947
2.999999999999998,90.62794043894121
3.0416666666666643,90.67662470700847
3.083333333333331,90.72521929103543
3.1249999999999973,90.77372423248735
3.166666666666664,90.8221395734379
3.2083333333333304,90.87046535656617
3.249999999999997,90.91870162515407
3.2916666666666634,86.839433814576
3.33333333333333,86.89471651837606
3.3749999999999964,86.94990834004346
3.416666666666663,87.00500926932509
3.4583333333333295,87.06001929677342
3.499999999999996,87.11493841374416
3.5416666666666625,87.16976661239363
3.583333333333329,87.22450388567624
3.6249999999999956,87.27915022734203
3.666666666666662,87.33370563193397
3.7083333333333286,87.38817009478552
3.749999999999995,87.44254361201801
3.7916666666666616,87.49682618053814
3.833333333333328,87.55101779803529
3.8749999999999947,87.60511846297904
3.916666666666661,87.65912817461647
3.9583333333333277,87.71304693296969
3.9999999999999942,87.76687473883314
4.041666666666661,87.82061159377099
4.083333333333328,87.87425750011455
4.124999999999995,87.92781246095961
4.166666666666662,87.98127648016386
4.208333333333329,88.03464956234416
4.249999999999996,88.08793171287404
4.2916666666666625,83.58088128138667
4.3333333333333295,83.64123810907041
4.3749999999999964,83.7015060063392
4.416666666666663,83.76168491381387
4.45833333333333,83.82177477304637
4.499999999999997,83.88177552651796
4.541666666666664,83.94168711763719
4.583333333333331,84.00150949073807
4.624999999999998,84.06124259107811
4.666666666666665,84.12088636483641
4.708333333333332,84.18044075911165
4.749999999999999,84.23990572192017
4.791666666666666,84.29928120219392
4.833333333333333,84.35856714977858
4.875,84.41776351543137
4.916666666666667,84.47687025081923
4.958333333333334,84.53588730851659
5.000000000000001,84.59481464200344
5.041666666666668,84.65365220566326
5.083333333333335,84.71239995478086
5.125000000000002,84.77105784554034
5.166666666666669,84.82962583502304
5.208333333333336,84.8881038812053
5.250000000000003,84.94649194295643
5.29166666666667,85.00478998003653
5.333333333333337,85.0629979530944
5.3750000000000036,85.1211158236652
5.4166666666666705,85.17914355416849
5.4583333333333375,85.23708110790588
5.500000000000004,85.29492844905893
5.541666666666671,85.35268554268687
5.583333333333338,85.41035235472438
5.625000000000005,85.46792885197941
5.666666666666672,85.52541500213087
5.708333333333339,85.5828107737264
