Time,Lambda = 0.07903225806451612 / Alpha = 0.0 / Delta = 0.07
0.0,142.85714285714286
0.041666666666666664,142.85714285714286
0.08333333333333333,142.85714285714286
0.125,142.85714285714286
0.16666666666666666,142.85714285714286
0.20833333333333331,142.85714285714286
0.24999999999999997,132.85714285714286
0.29166666666666663,123.55714285714285
0.3333333333333333,123.55714285714285
0.375,123.55714285714285
0.4166666666666667,123.55714285714285
0.45833333333333337,123.55714285714285
0.5,123.55714285714285
0.5416666666666666,123.55714285714285
0.5833333333333333,123.55714285714285
0.6249999999999999,123.55714285714285
0.6666666666666665,123.55714285714285
0.7083333333333331,123.55714285714285
0.7499999999999998,123.55714285714285
0.7916666666666664,123.55714285714285
0.833333333333333,123.55714285714285
0.8749999999999997,123.55714285714285
0.9166666666666663,123.55714285714285
0.9583333333333329,123.55714285714285
0.9999999999999996,123.55714285714285
1.0416666666666663,123.55714285714285
1.083333333333333,123.55714285714285
1.1249999999999998,123.55714285714285
1.1666666666666665,123.55714285714285
1.2083333333333333,123.55714285714285
1.25,114.90814285714285
1.2916666666666667,114.90814285714285
1.3333333333333335,114.90814285714285
1.3750000000000002,114.90814285714285
1.416666666666667,114.90814285714285
1.4583333333333337,114.90814285714285
1.5000000000000004,114.90814285714285
1.5416666666666672,114.90814285714285
1.583333333333334,114.90814285714285
1.6250000000000007,114.90814285714285
1.6666666666666674,114.90814285714285
1.7083333333333341,114.90814285714285
1.7500000000000009,114.90814285714285
1.7916666666666676,114.90814285714285
1.8333333333333344,114.90814285714285
1.875000000000001,114.90814285714285
1.9166666666666679,114.90814285714285
1.9583333333333346,114.90814285714285
2.0000000000000013,114.90814285714285
2.041666666666668,114.90814285714285
2.0833333333333344,114.90814285714285
2.125000000000001,114.90814285714285
2.1666666666666674,114.90814285714285
2.208333333333334,114.90814285714285
2.2500000000000004,106.86457285714285
2.291666666666667,106.86457285714285
2.3333333333333335,106.86457285714285
2.375,106.86457285714285
2.4166666666666665,106.86457285714285
2.458333333333333,106.86457285714285
2.4999999999999996,106.86457285714285
2.541666666666666,106.86457285714285
2.5833333333333326,106.86457285714285
2.624999999999999,106.86457285714285
2.6666666666666656,106.86457285714285
2.708333333333332,106.86457285714285
2.7499999999999987,106.86457285714285
2.791666666666665,106.86457285714285
2.8333333333333317,106.86457285714285
2.8749999999999982,106.86457285714285
2.9166666666666647,106.86457285714285
2.9583333333333313,106.86457285714285
2.999999999999998,106.86457285714285
3.0416666666666643,106.86457285714285
3.083333333333331,106.86457285714285
3.1249999999999973,106.86457285714285
3.166666666666664,106.86457285714285
3.2083333333333304,106.86457285714285
3.249999999999997,106.86457285714285
3.2916666666666634,99.38405275714284
3.33333333333333,99.38405275714284
3.3749999999999964,99.38405275714284
3.416666666666663,99.38405275714284
3.4583333333333295,99.38405275714284
3.499999999999996,99.38405275714284
3.5416666666666625,99.38405275714284
3.583333333333329,99.38405275714284
3.6249999999999956,99.38405275714284
3.666666666666662,99.38405275714284
3.7083333333333286,99.38405275714284
3.749999999999995,99.38405275714284
3.7916666666666616,99.38405275714284
3.833333333333328,99.38405275714284
3.8749999999999947,99.38405275714284
3.916666666666661,99.38405275714284
3.9583333333333277,99.38405275714284
3.9999999999999942,99.38405275714284
4.041666666666661,99.38405275714284
4.083333333333328,99.38405275714284
4.124999999999995,99.38405275714284
4.166666666666662,99.38405275714284
4.208333333333329,99.38405275714284
4.249999999999996,99.38405275714284
4.2916666666666625,92.42716906414283
4.3333333333333295,92.42716906414283
4.3749999999999964,92.42716906414283
4.416666666666663,92.42716906414283
4.45833333333333,92.42716906414283
4.499999999999997,92.42716906414283
4.541666666666664,92.42716906414283
4.583333333333331,92.42716906414283
4.624999999999998,92.42716906414283
4.666666666666665,92.42716906414283
4.708333333333332,92.42716906414283
4.749999999999999,92.42716906414283
4.791666666666666,92.42716906414283
4.833333333333333,92.42716906414283
4.875,92.42716906414283
4.916666666666667,92.42716906414283
4.958333333333334,92.42716906414283
5.000000000000001,92.42716906414283
5.041666666666668,92.42716906414283
5.083333333333335,92.42716906414283
5.125000000000002,92.42716906414283
5.166666666666669,92.42716906414283
5.208333333333336,92.42716906414283
5.250000000000003,92.42716906414283
5.29166666666667,92.42716906414283
5.333333333333337,92.42716906414283
5.3750000000000036,92.42716906414283
5.4166666666666705,92.42716906414283
5.4583333333333375,92.42716906414283
5.500000000000004,92.42716906414283
5.541666666666671,92.42716906414283
5.583333333333338,92.42716906414283
5.625000000000005,92.42716906414283
5.666666666666672,92.42716906414283
5.708333333333339,92.42716906414283
5.750000000000006,92.42716906414283
5.791666666666673,92.42716906414283
5.83333333333334,92.42716906414283
5.875000000000007,92.42716906414283
5.916666666666674,92.42716906414283
5.958333333333341,92.42716906414283
6.000000000000008,92.42716906414283
6.041666666666675,92.42716906414283
6.083333333333342,92.42716906414283
6.125000000000009,92.42716906414283
6.166666666666676,92.42716906414283
6.208333333333343,92.42716906414283
6.25000000000001,92.42716906414283
6.291666666666677,92.42716906414283
6.333333333333344,92.42716906414283
6.375000000000011,92.42716906414283
6.416666666666678,92.42716906414283
6.458333333333345,92.42716906414283
6.5000000000000115,92.42716906414283
6.5416666666666785,92.42716906414283
6.5833333333333455,92.42716906414283
6.625000000000012,92.42716906414283
6.666666666666679,92.42716906414283
6.708333333333346,92.42716906414283
6.750000000000013,92.42716906414283
6.79166666666668,92.42716906414283
6.833333333333347,92.42716906414283
6.875000000000014,92.42716906414283
6.916666666666681,92.42716906414283
6.958333333333348,92.42716906414283
7.000000000000015,92.42716906414283
7.041666666666682,92.42716906414283
7.083333333333349,92.42716906414283
7.125000000000016,92.42716906414283
7.166666666666683,92.42716906414283
7.20833333333335,92.42716906414283
7.250000000000017,85.95726722965283
7.291666666666684,85.95726722965283
7.333333333333351,85.95726722965283
7.375000000000018,85.95726722965283
7.416666666666685,85.95726722965283
7.458333333333352,85.95726722965283
7.500000000000019,85.95726722965283
7.541666666666686,85.95726722965283
7.583333333333353,85.95726722965283
7.6250000000000195,85.95726722965283
7.6666666666666865,85.95726722965283
7.7083333333333535,85.95726722965283
7.75000000000002,85.95726722965283
7.791666666666687,85.95726722965283
7.833333333333354,85.95726722965283
7.875000000000021,85.95726722965283
7.916666666666688,85.95726722965283
7.958333333333355,85.95726722965283
8.000000000000021,85.95726722965283
8.041666666666687,85.95726722965283
8.083333333333353,85.95726722965283
8.12500000000002,85.95726722965283
8.166666666666686,85.95726722965283
8.208333333333352,85.95726722965283
8.250000000000018,79.94025852357713
8.291666666666684,79.94025852357713
8.33333333333335,79.94025852357713
8.375000000000016,79.94025852357713
8.416666666666682,79.94025852357713
8.458333333333348,79.94025852357713
8.500000000000014,79.94025852357713
8.54166666666668,79.94025852357713
8.583333333333346,79.94025852357713
8.625000000000012,79.94025852357713
8.666666666666679,79.94025852357713
8.708333333333345,79.94025852357713
8.75000000000001,79.94025852357713
8.791666666666677,79.94025852357713
8.833333333333343,79.94025852357713
