Time,Lambda = 0.07903225806451612 & Delta = 0.07
10.291666666666655,94.97679275164337
10.333333333333321,94.86025565786498
10.374999999999988,94.744385917895
10.416666666666654,94.62917843852958
10.45833333333332,94.51462817747932
10.499999999999986,94.40073014273376
10.541666666666652,94.28747939193548
10.583333333333318,94.17487103176332
10.624999999999984,94.0629002173251
10.66666666666665,93.951562151559
10.708333333333316,93.84085208464411
10.749999999999982,93.73076531341944
10.791666666666648,93.62129718081165
10.833333333333314,93.5124430752711
10.87499999999998,93.4041984302162
10.916666666666647,93.29655872348594
10.958333333333313,93.18951947680031
10.999999999999979,93.08307625522852
11.041666666666645,92.97722466666521
11.08333333333331,92.87196036131392
11.124999999999977,92.7672790311782
11.166666666666643,92.66317640956011
11.208333333333309,92.55964827056567
11.249999999999975,92.45669042861776
11.291666666666641,92.3237823852257
11.333333333333307,92.19169097839267
11.374999999999973,92.06040941421574
11.41666666666664,91.92993097311475
11.458333333333306,91.80024900881779
11.499999999999972,91.67135694736277
11.541666666666638,91.54324828611573
11.583333333333304,91.4159165928048
11.62499999999997,91.28935550457
11.666666666666636,91.16355872702823
11.708333333333302,91.03852003335359
11.749999999999968,90.91423326337224
11.791666666666634,90.79069232267193
11.8333333333333,90.66789118172574
11.874999999999966,90.54582387502971
11.916666666666632,90.42448450025442
11.958333333333298,90.30386721740975
11.999999999999964,90.1839662480231
12.04166666666663,90.06477587433045
12.083333333333297,89.94629043848016
12.124999999999963,89.82850434174937
12.166666666666629,89.71141204377257
12.208333333333295,89.59500806178227
12.249999999999961,89.47928696986148
12.291666666666627,89.36424339820788
12.333333333333293,89.24987203240929
12.37499999999996,89.13616761273036
12.416666666666625,89.02312493341043
12.458333333333291,88.91073884197188
12.499999999999957,88.79900423853938
12.541666666666623,88.6879160751694
12.58333333333329,88.57746935519005
12.624999999999956,88.46765913255082
12.666666666666622,88.35848051118244
12.708333333333288,88.24992864436615
12.749999999999954,88.14199873411273
12.79166666666662,88.03468603055084
12.833333333333286,87.9279858313244
12.874999999999952,87.8218934809993
12.916666666666618,87.71640437047859
12.958333333333284,87.61151393642689
12.99999999999995,87.50721766070292
13.041666666666616,87.4035110698007
13.083333333333282,87.30038973429893
13.124999999999948,87.19784926831862
13.166666666666615,87.0958853289886
13.20833333333328,86.99449361591887
13.249999999999947,86.89366987068182
13.291666666666613,86.7934098763009
13.333333333333279,86.69370945674686
13.374999999999945,86.59456447644122
13.416666666666611,86.49597083976703
13.458333333333277,86.39792449058666
13.499999999999943,86.30042141176668
13.54166666666661,86.20345762470936
13.583333333333275,86.10702918889126
13.624999999999941,86.01113220140805
13.666666666666607,85.91576279652614
13.708333333333274,85.8209171452406
13.74999999999994,85.72659145483937
13.791666666666606,85.63278196847371
13.833333333333272,85.53948496473468
13.874999999999938,85.4466967572357
13.916666666666604,85.35441369420094
13.95833333333327,85.26263215805946
13.999999999999936,85.1713485650452
14.041666666666602,85.08055936480244
14.083333333333268,84.99026103999687
14.124999999999934,84.90045010593195
14.1666666666666,84.81112311017084
14.208333333333266,84.7222766321633
14.249999999999932,84.633907282878
