Time,Lambda = 0.0 & Delta = 0.1,Lambda = 0.01 & Delta = 0.1,Lambda = 0.02 & Delta = 0.1,Lambda = 0.03 & Delta = 0.1,Lambda = 0.04 & Delta = 0.1,Lambda = 0.05 & Delta = 0.1,Lambda = 0.06 & Delta = 0.1,Lambda = 0.07 & Delta = 0.1,Lambda = 0.08 & Delta = 0.1,Lambda = 0.09 & Delta = 0.1,Lambda = 0.1 & Delta = 0.1
13.083333333333282,100.0,92.1108097010191,85.82849571976047,80.71578926890994,76.48046917154592,72.91983424952535,69.88887153100234,67.28110617869014,65.0166055696835,63.03420204423418,61.286299179011266
13.124999999999948,100.0,92.05910670568635,85.74364251027336,80.60928086678669,76.35970222279707,72.78971393656441,69.75273048694736,67.14125300560654,64.87466429405316,62.89132875158738,61.143323973429275
13.166666666666615,100.0,92.00748322311557,85.65902738541072,80.50318570725426,76.23951622926026,72.66032653492947,69.61745675665928,67.0023848172509,64.7338106986088,62.74963282069546,61.00160466257588
13.20833333333328,100.0,91.95593907449752,85.57464937379184,80.39750147236155,76.11990717465002,72.53166614817981,69.48304249707189,66.86449182874622,64.59403310248973,62.60910074208666,60.86112598523723
13.249999999999947,100.0,91.90447408155832,85.49050750930824,80.29222586143882,76.00087107955304,72.40372694281432,69.34947995912849,66.72756438392484,64.4553199907545,62.46971921107445,60.721872924881254
13.291666666666613,100.0,91.85308806655753,85.40660083108806,80.18735659093689,75.88240400100582,72.2765031474335,69.21676148637685,66.59159295321781,64.31766001144345,62.33147512388891,60.58383070476935
13.333333333333279,100.0,91.80178085228613,85.3229283834605,80.08289139426809,75.76450203207824,72.14998905191513,69.08487951358948,66.45656813158597,64.18104197270353,62.19435557389561,60.446984783184895
13.374999999999945,100.0,91.75055226206446,85.23948921592083,79.97882802164915,75.64716130146273,72.02417900660272,68.95382656540832,66.32248063649112,64.04545483997366,62.058347847899526,60.31132084877534
13.416666666666611,100.0,91.69940211974037,85.15628238309534,79.8751642399456,75.53037797306908,71.89906742150706,68.82359525501364,66.18932130590711,63.91088773322943,61.92343942253181,60.17682481600452
13.458333333333277,100.0,91.64833024968719,85.07330694470696,79.7718978325181,75.4141482456247,71.77464876552025,68.69417828281648,66.0570810963692,63.77732992428538,61.789617960717315,60.043482820712384
13.499999999999943,100.0,91.59733647680176,84.99056196554075,79.6690265990704,75.29846835228054,71.65091756564229,68.56556843517419,65.92575108106143,63.64477083415364,61.65687130822065,59.911281215779105
13.54166666666661,100.0,91.5464206265025,84.90804651541004,79.56654835549885,75.183334560222,71.52786840621948,68.43775858312863,65.7953224479408,63.51320003045753,61.525187490268856,59.780206566890726
13.583333333333275,100.0,91.49558252472744,84.82575966912255,79.46446093374375,75.06874317028543,71.40549592819525,68.31074168116649,65.66578649789757,63.38260722489884,61.394554708248684,59.650245648403526
13.624999999999941,100.0,91.44482199793235,84.74370050644706,79.36276218164234,74.95469051657959,71.28379482837228,68.18451076600145,65.5371346429508,63.252982270777366,61.264961336476475,59.52138543930453
13.666666666666607,100.0,91.39413887308879,84.66186811208001,79.26144996278316,74.84117296611234,71.16275985868639,68.05905895537741,65.40935840447843,63.124315160561544,61.136395919039046,59.39361311926552
13.708333333333274,100.0,91.34353297768212,84.58026157561268,79.16052215636236,74.72818691842225,71.04238582549159,67.93437944689273,65.28244941148102,62.99659602350892,61.00884716670337,59.26691606478795
13.74999999999994,100.0,91.2930041397097,84.49887999149851,79.05997665704128,74.61572880521521,70.92266758885638,67.81046551684479,65.15639939887856,62.869815123335336,60.88230395389368,59.14128184543656
13.791666666666606,100.0,91.24255218767895,84.41772245902061,78.95981137480575,74.5037950900059,70.80360006187072,67.68731051909457,65.03120020583943,62.74396285593158,60.75675531573411,59.016698220158986
13.833333333333272,100.0,91.19217695060549,84.33678808225964,78.86002423482687,74.39238226776394,70.68517820996394,67.56490788395097,64.90684377414092,62.619029747126376,60.63219044515517,58.89315313368941
13.874999999999938,100.0,91.14187825801113,84.25607597006194,78.76061317732331,74.28148686456495,70.56739705023294,67.44325111707403,64.7833221465607,62.495006450494785,60.508598690062634,58.77063471303379
13.916666666666604,100.0,91.09165593992219,84.17558523600778,78.66157615742513,74.17110543724611,70.4502516507809,67.32233379839734,64.66062746529828,62.371883745210674,60.385969550567125,58.64913126403464
13.95833333333327,100.0,91.0415098268675,84.09531499838,78.56291114503902,74.06123457306623,70.33373713006594,67.20214958106855,64.53875197042615,62.249652533942474,60.26429267627287,58.528631268013186
13.999999999999936,100.0,90.99143974987662,84.01526438013298,78.46461612471509,73.95187088937051,70.21784865625997,67.08269219040834,64.41768799836967,62.12830384079104,60.143557863624366,58.40912337848701
14.041666666666602,100.0,90.94144554047793,83.9354325088616,78.36668909551496,73.8430110332595,70.10258144661705,66.96395542288667,64.29742798041532,62.007828809268766,60.02375505330919,58.290596417961005
14.083333333333268,100.0,90.89152703069679,83.85581851677058,78.26912807088144,73.73465168126265,69.98793076685149,66.84593314511677,64.17796444124644,61.88821870031889,59.904874327715895,58.17303937478993
14.124999999999934,100.0,90.8416840530538,83.77642154064418,78.17193107850953,73.62678953901592,69.87389193052537,66.72861929286597,64.05928999750614,61.76946489037405,59.786905908445426,58.056441400110586
14.1666666666666,100.0,90.79191644056287,83.69724072181589,78.07509616021869,73.51942134094384,69.76046029844545,66.61200787008332,63.941397356386624,61.651558869453396,59.669840153874816,57.940791804841865
14.208333333333266,100.0,90.74222402672949,83.61827520613858,77.97862137182672,73.41254384994554,69.64763127806889,66.49609294794345,63.824279314244365,61.534492239297,59.55366755677191,57.82608005675092
14.249999999999932,100.0,90.69260664554879,83.53952414395482,77.88250478302484,73.30615385708498,69.53540032291812,66.3808686639066,63.707928755240694,61.4182567115371,59.43837874195978,57.712295777583805
14.291666666666599,100.0,90.63337017950953,83.44455435815524,77.76533972771787,73.17498186440922,69.3953625015002,66.23528652274693,63.55899483429862,61.26744067437955,59.28667515334241,57.56038009283505
14.333333333333265,100.0,90.57423567275298,83.34987909444806,77.64867237111355,73.04449573371726,69.25617728076016,66.09070266634946,63.411186363542726,61.117861702812775,59.13630747360968,57.40988878722707
14.37499999999993,100.0,90.51520286738314,83.255497017609,77.53249963928205,72.9146902795778,69.11783719722558,65.94710730885551,63.26449125555952,60.969505459331,58.9872591774062,57.26080320962807
14.416666666666597,100.0,90.45627150637274,83.16140680046789,77.4168184835334,72.78556036863716,68.98033487414061,65.80449079162338,63.11889759494784,60.82235782640139,58.839514009716716,57.113105031544706
14.458333333333263,100.0,90.39744133355953,83.06760712384776,77.30162588015888,72.65710091896696,68.8436630202098,65.66284358116697,62.97439363526855,60.676404902259264,58.693055980357315,56.96677624017085
14.499999999999929,100.0,90.33871209364266,82.974096676505,77.1869188301757,72.52930689942154,68.70781442836378,65.52215626713448,62.830967796058985,60.53163299679962,58.54786935860064,56.82179913161541
14.541666666666595,100.0,90.28008353217903,82.8808741550696,77.07269435907465,72.40217332900517,68.5727819745462,65.38241956032608,62.68860865991052,60.38802862756203,58.403938667931605,56.67815630430372
14.583333333333261,100.0,90.2215553955798,82.78793826398633,76.95894951657093,72.27569527624861,68.43855861652172,65.24362429074985,62.54730496960755,60.24557851580667,58.261248680929675,56.53583065254735
14.624999999999927,100.0,90.16312743110664,82.69528771545608,76.84568137635812,72.14986785859493,68.30513739270424,65.10576140571489,62.407045625326596,60.10426958267899,58.11978441427444,56.39480536027739
14.666666666666593,100.0,90.1047993868683,82.60292122937801,76.73288703586488,72.02468624179447,68.17251142100548,64.96882196796105,62.26781968189397,59.96408894546068,57.97953112387079,56.25506389493637
14.70833333333326,100.0,90.04657101181698,82.51083753329205,76.62056361601485,71.9001456393087,68.04067389770303,64.83279715382433,62.12961634610054,59.82502391390479,57.84047430009051,56.116590001524145
14.749999999999925,100.0,89.98844205574487,82.41903536232198,76.50870826098932,71.77624131172303,67.90961809632779,64.69767825143701,61.99242497407231,59.687061986652644,57.702599663127,55.979367696793155
14.791666666666591,100.0,89.9304122692806,82.32751345911903,76.39731813799288,71.6529685661681,67.77933736657026,64.56345665896208,61.85623506869532,59.55019084773052,57.56589315846001,55.84338126358888
14.833333333333258,100.0,89.87248140388574,82.23627057380595,76.28639043702174,71.5303227557497,67.6498251332054,64.43012388286097,61.72103627709381,59.414398363124064,57.43034095242736,55.70861524533108
14.874999999999924,100.0,89.81464921185139,82.14530546392159,76.17592237063502,71.40829927898699,67.52107489503558,64.2976715361938,61.586818388160026,59.27967257742836,57.29592942790075,55.57505444063192
14.91666666666659,100.0,89.7569154462946,82.05461689436592,76.06591117372864,71.28689357925894,67.3930802238515,64.16609133695167,61.453571330134736,59.146001710571745,57.16264518006275,55.44268389804687
14.958333333333256,100.0,89.69927986115505,81.96420363734568,75.95635410331202,71.1661011442589,67.26583476341031,64.0353751064201,61.32128516823712,59.01337415461151,57.03047501228224,55.31148891095477
14.999999999999922,100.0,89.64174221119157,81.87406447232034,75.84724843828742,71.04591750545704,67.13933222843114,63.905514767573095,61.18995010234283,58.88177847059955,56.89940593208568,55.18145501256315
15.041666666666588,100.0,89.58430225197876,81.7841981859487,75.73859147923196,70.92633823757063,67.01356640360714,63.776502343496915,61.05955646470916,58.75120338551632,56.769425147221554,55.05256797103539
15.083333333333254,100.0,89.52695973990353,81.69460357203577,75.6303805481821,70.80735895804199,66.88853114263416,63.64832995584324,60.93009471774618,58.621637789271325,56.64052006181556,54.924813784736266
15.12499999999992,100.0,89.46971443216187,81.60527943148037,75.52261298842092,70.68897532652397,66.7642203672555,63.52098982331081,60.80155545183272,58.493070731768405,56.51267827261401,54.79817867759247
15.166666666666586,100.0,89.41256608675532,81.51622457222292,75.4152861642676,70.57118304437292,66.64062806632249,63.39447426015514,60.673929383176265,58.36549142003423,56.385887565313176,54.672649094564875
15.208333333333252,100.0,89.35551446248775,81.4274378091939,75.3083974608698,70.4539778541488,66.51774829487061,63.268775674725525,60.54720735171555,58.23888921540849,56.2601359109723,54.54821169722953
15.249999999999918,100.0,89.29855931896202,81.33891796426265,75.20194428399816,70.3373555391226,66.39557517321077,63.14388656802893,60.42138031906506,58.11325363079407,56.13541146250798,54.42485335946419
15.291666666666584,99.99999999999999,89.23125993552112,81.23336026442658,75.07375840860416,70.19547728824611,66.24534592127304,62.988605348437986,60.263132456794736,57.953376678368095,55.9747686090756,54.26399967635006
15.33333333333325,99.99999999999999,89.16408988760222,81.12816377143359,74.94616810546047,70.05440509617235,66.09610550288042,62.834470851382974,60.10616863562087,57.794904665857715,55.815638707582856,54.10475693989522
15.374999999999917,99.99999999999999,89.0970488085429,81.02332667077482,74.81916933248789,69.91413230738773,65.9478445077534,62.68147089746561,59.95047394997709,57.63782002400861,55.65800158768041,53.947102431989634
15.416666666666583,99.99999999999999,89.03013633306507,80.91884716006967,74.69275808408003,69.77465233938614,65.80055364449932,62.52959347888966,59.79603372365532,57.48210547457028,55.50183743488679,53.79101385813727
15.458333333333249,99.99999999999999,88.96335209726846,80.81472344896468,74.56693039069286,69.63595868167033,65.65422373874041,62.37882675644848,59.642833505409655,57.32774402429351,55.347126782770935,53.63646933762292
15.499999999999915,99.99999999999999,88.89669573862403,80.71095375903329,74.44168231843973,69.49804489476998,65.50884573127706,62.22915905657586,59.490859064661024,57.174718959075946,55.1938505053399,53.48344739395162
15.54166666666658,99.99999999999999,88.83016689596762,80.60753632367674,74.31700996869178,69.3609046092754,65.36441067628569,62.080578868458524,59.34009638729995,57.02301383825126,55.04198980962555,53.331926945552
15.583333333333247,99.99999999999999,88.76376520949351,80.50446938802588,74.19290947768393,69.22453152488723,65.2209097395502,61.93307484120888,59.19053167158469,56.87261248901803,54.891526228463995,53.18188729673504
15.624999999999913,99.99999999999999,88.69749032074799,80.40175120884393,74.06937701612583,69.0889194094815,65.0783341967266,61.78663578109641,59.04215132413223,56.72349900100426,54.742441613462354,53.03330812890011
15.666666666666579,99.99999999999999,88.63134187262304,80.29938005443034,73.94640878881822,68.95406209818985,64.93667543163977,61.64125064883648,58.894941955999954,56.575657720963726,54.59471812814663,52.88616949198038
15.708333333333245,99.99999999999999,88.56531950935008,80.1973542045255,73.8240010342744,68.81995349249448,64.79592493461185,61.496908556935004,58.748890378855265,56.42907324760048,54.44833824128585,52.74045179612023
15.749999999999911,99.99999999999999,88.49942287649355,80.09567195021623,73.70215002434664,68.68658755933777,64.65607430082159,61.353598767087746,58.603983601230986,56.283730426517735,54.30328472038679,52.596135803577
15.791666666666577,99.99999999999999,88.43365162094486,79.99433159384263,73.58085206385756,68.55395833024626,64.51711522869385,61.21131068763291,58.46020882486442,56.139614345287974,54.159540625354445,52.453202620840436
15.833333333333243,99.99999999999999,88.36800539091605,79.89333144890543,73.46010349023653,68.42205990046858,64.37903951831883,61.07003387105576,58.317553441117774,55.996710328640596,54.017089302313224,52.311633690962765
15.87499999999991,99.99999999999999,88.30248383593369,79.79266983997447,73.33990067316061,68.29088642812712,64.24183906989998,60.929758011543996,58.17600502747782,55.855003933763996,53.87591437758422,52.17141078609299
15.916666666666575,99.99999999999999,88.23708660683265,79.69234510259801,73.22024001420047,68.16043213338327,64.10550588223062,60.790472942592714,58.03555134413295,55.71448094571889,53.735999751813914,52.03251600020908
15.958333333333242,99.99999999999999,88.17181335575016,79.59235558321303,73.10111794647085,68.03069129761596,63.970032051198054,60.652168634657784,57.89618033062529,55.575127372959805,53.5973295942499,51.89493174204187
15.999999999999908,99.99999999999999,88.10666373611957,79.4926996390562,72.98253093428565,67.90165826261314,63.83540976831484,60.51483519285658,57.75788010257641,55.436929442961834,53.45988833715938,51.75864072818495
16.041666666666575,99.99999999999999,88.04163740266448,79.39337563807592,72.8644754728175,67.77332742977606,63.70163131927678,60.37846285471474,57.62063894848425,55.29987359794965,53.32366067038625,51.62362597638473
16.083333333333243,99.99999999999999,87.97673401139257,79.29438195884514,72.74694808776171,67.64569325933611,63.5686890825468,60.243041987958115,57.484445326589935,55.16394649072616,53.18863153604287,51.48987079900523
16.12499999999991,99.99999999999999,87.9119532195898,79.19571699047503,72.62994533500482,67.51875026958406,63.43657552796438,60.10856308834873,57.349287861812385,55.02913498059799,53.05478612333249,51.35735879666245
16.16666666666658,99.99999999999999,87.84729468581439,79.09737913252953,72.51346380029726,67.39249303611118,63.305283215379845,59.97501677756377,57.21515534274913,54.89542612939516,52.92210986349875,51.22607385202294
16.208333333333247,99.99999999999999,87.78275806989095,78.99936679494063,72.39750009893028,67.26691619106239,63.17480479331317,59.84239380111663,57.08203671874163,54.76280719758263,52.79058842489851,51.09600012376196
16.249999999999915,99.99999999999999,87.71834303290454,78.9016783979246,72.28205087541716,67.14201442240108,63.04513299763663,59.71068502631888,56.94992109700359,54.63126564046092,52.66020770819465,50.96712204067619
16.291666666666583,99.99999999999999,87.64285790847069,78.78622677066588,72.14436836422888,66.99163724791698,62.88746490674991,59.5489025750414,56.785936700498134,54.466244502030264,52.49485908354921,50.80187001335019
16.33333333333325,99.99999999999999,87.56753395277184,78.67120826387264,72.00738038613825,66.84218090859508,62.730909148712435,59.388395119210955,56.62336745104749,54.30276150739827,52.33115867419846,50.638366603820266
16.37499999999992,99.99999999999999,87.49237065670762,78.55662048452318,71.87108180527197,66.69363717782788,62.575454329975024,59.22914814146354,56.46219579136597,54.14079614665602,52.169083091888986,50.476585600562466
16.416666666666586,99.99999999999999,87.41736751331926,78.44246105718732,71.73546753624814,66.54599792664891,62.42108921192659,59.071147343738716,56.30240445296383,53.98032827221985,52.00860938773518,50.31650131181168
16.458333333333254,99.99999999999999,87.34252401777829,78.32872762386508,71.6005325435573,66.39925512228815,62.26780270826889,58.914378643153306,56.1439764502322,53.82133809086299,51.849715041946205,50.15808855273629
16.499999999999922,99.99999999999999,87.26783966737537,78.21541784382701,71.46627184095242,66.25340082675314,62.11558388244456,58.75882816796784,55.98689507467272,53.66380615595662,51.692377953839866,50.001322632990785
16.54166666666659,99.99999999999999,87.19331396150926,78.10252939345649,71.33268049084799,66.10842719543504,61.964421945117046,58.60448225364344,55.83114388926785,53.507713359913915,51.536576432134034,49.846179344633335
16.583333333333258,99.99999999999999,87.11894640167574,77.99005996609344,71.19975360372773,65.96432647573938,61.81430625170132,58.45132743898675,55.67670672298796,53.353040926830836,51.382289185506764,49.692634950395906
16.624999999999925,99.99999999999999,87.04473649145663,77.8780072718801,71.06748633756101,65.82109100574064,61.665226299944024,58.29935046238059,55.523567665431116,53.19977040531787,51.2294953134164,49.54066617229506
16.666666666666593,99.99999999999999,86.97068373650886,77.7663690376082,70.93587389722775,65.67871321286049,61.5171717275521,58.14853825809811,55.371711061592116,53.047883661516856,51.078174297173426,49.390250180571876
16.70833333333326,99.99999999999999,86.8967876445537,77.6551430065679,70.80491153395171,65.53718561256899,61.37013230986862,57.99887795269846,55.2211215067569,52.897362872297315,50.928305991255876,49.24136458294994
16.74999999999993,99.99999999999999,86.82304772536597,77.54432693839846,70.67459454474177,65.39650080710855,61.2240979575948,57.850356861501616,55.071783841519014,52.748190518627055,50.779870614860855,49.093987414200875
16.791666666666597,99.99999999999999,86.74946349076335,77.43391860894036,70.54491827184152,65.25665148423981,61.079058714557085,57.702962485140546,54.92368314691468,52.60034937911174,50.63284874368443,48.94809712600705
