Time,Lambda = 0.0 & Delta = 0.1,Lambda = 0.01 & Delta = 0.1,Lambda = 0.02 & Delta = 0.1,Lambda = 0.03 & Delta = 0.1,Lambda = 0.04 & Delta = 0.1,Lambda = 0.05 & Delta = 0.1,Lambda = 0.06 & Delta = 0.1,Lambda = 0.07 & Delta = 0.1,Lambda = 0.08 & Delta = 0.1,Lambda = 0.09 & Delta = 0.1,Lambda = 0.1 & Delta = 0.1
1.708333333333333,100.0,100.12380703931247,100.245247957428,100.36435239645719,100.48114991274086,100.59566996688945,100.70794191420457,100.81799499547802,100.9258583281603,101.03156089789351,101.13513155040114
1.7499999999999998,100.0,100.12375539996424,100.24504316866783,100.3638955842009,100.48034481535605,100.59442291059571,100.70616178746644,100.81559322245359,100.92274884126711,101.02766010955135,101.13035832401029
1.7916666666666665,100.0,100.12370378218115,100.24483855132955,100.36343934675381,100.47954107155189,100.59317848045349,100.7043861681818,100.8131985583266,100.91964989271743,101.02377422128748,101.12560539241804
1.833333333333333,100.0,100.1236521859542,100.24463410526897,100.36298368338738,100.47873867903115,100.59193667086802,100.70261504478007,100.81081098172223,100.91656144615779,101.01990317505901,101.12087266746046
1.8749999999999996,100.0,100.12360061127434,100.24442983034201,100.36252859337411,100.47793763550061,100.59069747625678,100.70084840572122,100.8084304713319,100.91348346536437,101.01604691305762,101.11616006137234
1.9166666666666663,100.0,100.12354905813254,100.24422572640474,100.36207407598737,100.47713793867094,100.58946089104934,100.69908623949559,100.806057005913,100.91041591424253,101.01220537770863,101.11146748678527
1.958333333333333,100.0,100.12349752651981,100.24402179331332,100.36162013050149,100.47633958625683,100.58822690968742,100.69732853462384,100.80369056428877,100.90735875682638,101.00837851166995,101.10679485672573
1.9999999999999996,100.0,100.12344601642712,100.24381803092407,100.36116675619174,100.47554257597689,100.58699552662488,100.69557527965688,100.80133112534797,100.90431195727821,101.00456625783107,101.1021420846131
2.041666666666666,100.0,100.12339452784546,100.24361443909342,100.36071395233427,100.4747469055537,100.58576673632763,100.69382646317578,100.79897866804477,100.90127547988804,101.0007685593121,101.09750908425787
2.083333333333333,100.0,100.12334306076585,100.24341101767789,100.36026171820622,100.47395257271373,100.58454053327362,100.69208207379168,100.79663317139845,100.89824928907316,100.99698535946277,101.09289576985965
2.125,100.0,100.12329161517926,100.24320776653414,100.35981005308561,100.47315957518741,100.58331691195286,100.69034210014568,100.79429461449325,100.89523334937763,100.99321660186139,101.08830205600538
2.1666666666666665,100.0,100.12324019107669,100.24300468551898,100.35935895625146,100.4723679107091,100.58209586686732,100.68860653090884,100.79196297647815,100.89222762547178,100.98946223031395,101.08372785766733
2.208333333333333,100.0,100.12318878844916,100.24280177448931,100.35890842698362,100.47157757701703,100.58087739253097,100.686875354782,100.78963823656659,100.88923208215175,100.98572218885303,101.07917309020138
2.25,100.0,100.118497550803,100.23329953228537,100.34448051179848,100.45211431742669,100.55627401128608,100.65703186487892,100.75445933643503,100.84862705016839,100.93960477737933,101.02746141933332
2.291666666666667,100.0,100.11380870674945,100.22380700437557,100.33007476028136,100.43269099011346,100.5317338298617,100.62728051026562,100.71940733344604,100.80818965167703,100.89370184821622,100.9760173201119
2.3333333333333335,100.0,100.10912225486378,100.21432417916188,100.31569113262944,100.41330749920513,100.50725665810457,100.5976209574715,100.68448169050963,100.76791907399567,100.84801222907758,100.9248391642616
2.375,100.0,100.10443819372227,100.20485104506321,100.30132958912755,100.39396374911193,100.4828423065639,100.56805287450872,100.64968187333005,100.72781450928787,100.8025347555614,100.87392533570518
2.416666666666667,100.0,100.09975652190226,100.1953875905154,100.28699009014792,100.37465964452551,100.45849058648811,100.53857593086403,100.61500735038798,100.68787515452696,100.7572682710842,100.82327423045054
2.458333333333334,100.0,100.09507723798215,100.18593380397122,100.27267259614996,100.35539509041784,100.43420130982167,100.50918979749073,100.58045759292249,100.6481002114607,100.71221162681611,100.77288425647895
2.5000000000000004,100.0,100.09040034054132,100.17648967390035,100.25837706768003,100.33616999204033,100.40997428920193,100.47989414680056,100.54603207491343,100.60848888657607,100.66736368161658,100.72275383363448
2.541666666666667,100.0,100.08572582816024,100.16705518878925,100.24410346537114,100.31698425492263,100.38580933795598,100.45068865265574,100.51173027306385,100.5690403910645,100.62272330197064,100.67288139351473
2.583333333333334,100.0,100.08105369942037,100.15763033714123,100.2298517499428,100.29783778487177,100.36170627009743,100.42157299036101,100.47755166678257,100.52975394078744,100.57828936192601,100.62326537936264
2.625000000000001,100.0,100.07638395290422,100.14821510747635,100.21562188220071,100.2787304879711,100.33766490032339,100.39254683665574,100.44349573816686,100.4906287562421,100.53406074303062,100.57390424595961
2.6666666666666674,100.0,100.07171658719535,100.13880948833146,100.20141382303662,100.25966227057927,100.3136850440113,100.36360986970612,100.40956197198526,100.45166406252757,100.49003633427085,100.5247964595198
2.708333333333334,100.0,100.06705160087832,100.12941346826013,100.18722753342797,100.24063303932925,100.28976651721585,100.33476176909737,100.3757498556606,100.41285908931125,100.44621503201043,100.47594049758551
2.750000000000001,100.0,100.06238899253874,100.12002703583258,100.17306297443777,100.22164270112735,100.26590913666593,100.30600221582591,100.34205887925305,100.37421307079558,100.40259573992978,100.42733484892382
2.791666666666668,100.0,100.05772876076324,100.11065017963574,100.15892010721433,100.2026911631522,100.24211271976155,100.27733089229184,100.30848853544333,100.33572524568498,100.35917736896617,100.37897801342426
2.8333333333333344,100.0,100.05307090413949,100.10128288827316,100.14479889299099,100.18377833285379,100.21837708457083,100.24874748229118,100.27503831951613,100.29739485715321,100.31595883725429,100.33086850199767
2.875000000000001,100.0,100.04841542125615,100.09192515036497,100.13069929308594,100.16490411795247,100.19470204982694,100.2202516710083,100.24170772934355,100.25922115281087,100.2729390700675,100.28300483647622
2.916666666666668,100.0,100.04376231070297,100.0825769545479,100.11662126890198,100.14606842643802,100.17108743492517,100.19184314500845,100.20849626536867,100.2212033846733,100.23011699975957,100.23538554951436
2.958333333333335,100.0,100.03911157107068,100.07323828947523,100.10256478192628,100.12727116656859,100.14753305991981,100.16352159223023,100.17540343058938,100.18334080912877,100.18749156570719,100.18800918449101
3.0000000000000013,100.0,100.03446320095102,100.0639091438167,100.08852979373013,100.10851224686984,100.12403874552128,100.13528670197816,100.14242873054216,100.14563268690678,100.14506171425275,100.14087429541271
3.041666666666668,100.0,100.02981719893681,100.05458950625861,100.0745162659688,100.08979157613386,100.10060431309319,100.1071381649153,100.10957167328606,100.10807828304684,100.10282639864796,100.09397944681793
3.0833333333333344,100.0,100.02517356362183,100.04527936550363,100.06052416038119,100.07110906341833,100.07722958464932,100.07907567305587,100.07683176938684,100.07067686686742,100.0607845789978,100.04732321368228
3.125000000000001,100.0,100.02053229360094,100.03597871027092,100.04655343878972,100.05246461804546,100.05391438285075,100.05109891975803,100.04420853190118,100.03342771193513,100.01893522220517,100.00090418132487
3.1666666666666674,100.0,100.01589338746996,100.02668752929603,100.0326040631,100.03385814960113,100.03065853100294,100.02320759971659,100.01170147636101,99.99633009603433,99.97727730191606,99.95472094531566
3.208333333333334,100.0,100.01125684382579,100.01740581133083,100.0186759953007,100.01528956793383,100.00746185305285,99.9954014089558,99.979310120758,99.95938330113677,99.93580979846513,99.9087721113837
3.2500000000000004,100.0,100.00147928318428,99.99784914957435,99.98934764714754,99.97620534686546,99.9586454335957,99.93688380793215,99.91112919765605,99.88158327765386,99.8484407971906,99.8118897135098
3.291666666666667,100.0,99.99170770609523,99.97831641513127,99.96007309911184,99.93721667062418,99.90997809464605,99.87858051143,99.84323936909593,99.80416256464653,99.76155059221541,99.71559669743993
3.3333333333333335,100.0,99.98194210791513,99.95880757088611,99.93085222610017,99.89832324323882,99.86145925946151,99.82049052555405,99.77563906175529,99.72711882187434,99.67513586441642,99.61988852952992
3.375,100.0,99.97218248400516,99.9393225797975,99.90168490339376,99.85952476991854,99.81308835417157,99.76261286234,99.70832671324986,99.65044972766309,99.58919332424692,99.52476072094784
3.4166666666666665,100.0,99.96242882973112,99.91986140489809,99.87257100664695,99.82082095704706,99.76486480775961,99.7049465397104,99.64130077203849,99.57415297872089,99.50371971140771,99.43020882712145
3.458333333333333,100.0,99.95268114046345,99.9004240092943,99.84351041188593,99.78221151217677,99.71678805204523,99.64749058143069,99.57455969732915,99.49822628995645,99.4187117945226,99.33622844719368
3.4999999999999996,100.0,99.94293941157719,99.88101035616616,99.81450299550723,99.74369614402296,99.66885752166665,99.59024401706594,99.50810195898599,99.42266739429958,99.33416637081805,99.24281522348616
3.541666666666666,100.0,99.933203638452,99.86162040876715,99.78554863427642,99.70527456245797,99.62107265406323,99.5332058819377,99.44192603743731,99.34747404252376,99.25008026580748,99.14996484097068
3.5833333333333326,100.0,99.9234738164722,99.84225413042398,99.75664720532674,99.66694647850547,99.57343288945806,99.47637521708144,99.37603042358445,99.27264400307084,99.16645033297922,99.05767302674839
3.624999999999999,100.0,99.91374994102667,99.82291148453643,99.72779858615763,99.6287116043348,99.52593767084093,99.41975106920422,99.31041361871173,99.19817506187779,99.08327345348903,98.96593554953662
3.6666666666666656,100.0,99.90403200750892,99.80359243457715,99.69900265463349,99.59056965325524,99.47858644395106,99.36333249064283,99.2450741343972,99.1240650222055,99.00054653585643,98.87474821916321
3.708333333333332,100.0,99.89432001131703,99.7842969440915,99.67025928898222,99.5525203397104,99.43137865726024,99.30711853932225,99.18001049242442,99.05031170446954,98.91826651566517,98.78410688606824
3.7499999999999987,100.0,99.88461394785372,99.76502497669733,99.64156836779395,99.51456337927257,99.384313761956,99.25110827871454,99.115221224695,98.976912946073,98.83643035526752,98.69400744081295
3.791666666666665,100.0,99.87491381252623,99.74577649608486,99.61292977001963,99.47669848863723,99.33739121192488,99.19530077779797,99.0507048731423,98.90386660124122,98.75503504349253,98.60444581359585
3.8333333333333317,100.0,99.86521960074644,99.72655146601646,99.58434337496972,99.43892538561738,99.29061046373587,99.13969511101668,98.98645998964562,98.83117054085844,98.67407759535801,98.51541797377573
3.8749999999999982,100.0,99.85553130793076,99.70734985032645,99.55580906231283,99.40124378913816,99.24397097662394,99.08429035824052,98.92248513594573,98.75882265230642,98.59355505178642,98.42691992940172
3.9166666666666647,100.0,99.84584892950022,99.68817161292101,99.52732671207445,99.36365341923128,99.19747221247368,99.02908560472542,98.85877888356086,98.68682083930486,98.51346447932427,98.33894772674994
3.9583333333333313,100.0,99.83617246088035,99.66901671777788,99.49889620463556,99.32615399702966,99.15111363580314,98.97407994107394,98.79533981370379,98.61516302175369,98.43380296986534,98.2514974498669
3.999999999999998,100.0,99.82650189750127,99.64988512894625,99.47051742073134,99.28874524476193,99.10489471374767,98.91927246319628,98.73216651719973,98.54384713557728,98.35456764037734,98.16456522011951
4.041666666666664,100.0,99.81683723479766,99.6307768105466,99.44219024144988,99.2514268857471,99.05881491604399,98.8646622722716,98.66925759440498,98.47287113257029,98.27575563263227,98.07814719575137
4.08333333333333,100.0,99.80717846820872,99.61169172677052,99.41391454823084,99.2141986443892,99.01287371501427,98.8102484747097,98.60661165512646,98.40223298024546,98.19736411294008,97.99223957144547
4.124999999999997,100.0,99.79752559317822,99.59262984188045,99.38569022286416,99.177060246172,98.96707058555046,98.75603018211292,98.54422731854208,98.33193066168297,98.1193902718859,97.90683857789314
4.166666666666664,100.0,99.78787860515445,99.57359112020964,99.35751714748879,99.14001141765368,98.9214050050986,98.70200651123857,98.48210321312186,98.2619621753818,98.04183132407061,97.8219404813691
4.20833333333333,100.0,99.7782374995902,99.55457552616181,99.32939520459139,99.10305188646156,98.87587645364334,98.64817658396152,98.42023797654988,98.19232553511246,97.96468450785471,97.7375415833125
4.2499999999999964,100.0,99.76860227194285,99.53558302421118,99.30132427700502,99.06618138128695,98.83048441369249,98.59453952723719,98.35863025564703,98.12301876977173,97.88794708510547,97.65363821991393
4.291666666666663,100.0,99.75328635360515,99.50529864350271,99.25641920534599,99.00700265413386,98.75737739040433,98.50784705424007,98.25869192523197,98.01017026720302,97.76251961707591,97.51595801775103
4.33333333333333,100.0,99.73798151434015,99.47505788911167,99.21161074865158,98.9479929601692,98.68453025559128,98.42152279250736,98.15924665275388,97.89795527785127,97.63788084110004,97.37923555663029
4.3749999999999964,100.0,99.7226877434579,99.44486067731434,99.16689863034452,98.8891516578148,98.61194178314183,98.33556466918996,98.06029121821818,97.7863691001762,97.51402420964892,97.243462052234
4.4166666666666625,100.0,99.70740503028198,99.41470692459771,99.12228257488536,98.83047810868254,98.53961075451755,98.24997062670663,97.96182242912725,97.67540707823387,97.39094324618152,97.10862882540086
4.4583333333333295,100.0,99.69213336414948,99.3845965476589,99.07776230776759,98.77197167755443,98.4675359586947,98.16473862260338,97.86383712018716,97.56506460112452,97.268631544184,96.97472730055507
4.4999999999999964,100.0,99.67687273441105,99.35452946340439,99.03333755551274,98.71363173236297,98.39571619210628,98.07986662941452,97.76633215301804,97.45533710244834,97.14708276622447,96.84174900416343
4.5416666666666625,100.0,99.66162313043068,99.3245055889494,98.98900804566567,98.65545764417169,98.32415025858461,97.99535263452529,97.66930441586834,97.34622005976927,97.02629064302306,96.70968556321985
4.583333333333329,100.0,99.64638454158595,99.2945248416173,98.9447735067897,98.59744878715561,98.25283696930457,97.91119464003589,97.57275082333256,97.23770899408639,96.90624897253701,96.5785287037571
4.624999999999996,100.0,99.63115695726776,99.26458713893886,98.90063366846186,98.53960453858215,98.1817751427272,97.8273906626271,97.47666831607262,97.12979946931307,96.78695161906049,96.44827024938469
4.6666666666666625,100.0,99.6159403668805,99.23469239865165,98.85658826126823,98.48192427879194,98.11096360454387,97.74393873342727,97.38105386054282,97.02248709176344,96.66839251233876,96.31890211985274
4.708333333333329,100.0,99.60073475984188,99.20484053869939,98.8126370167991,98.4244073911798,98.04040118762103,97.66083689788091,97.28590444871817,96.91576750964636,96.5505656466966,96.1904163296411
4.749999999999995,100.0,99.58554012558302,99.17503147723129,98.76877966764441,98.36705326217613,97.97008673194544,97.57808321561856,97.19121709782627,96.80963641256658,96.43346508018058,96.06280498657328
4.791666666666662,100.0,99.57035645354838,99.14526513260138,98.72501594738902,98.30986128122798,97.90001908456978,97.49567576032817,97.09698885008244,96.70408953103299,96.3170849337151,95.93606029045473
4.833333333333329,100.0,99.55518373319573,99.11554142336796,98.68134559060816,98.25283084078069,97.83019709955897,97.41361261962781,97.00321677242827,96.59912263597393,96.20141939027157,95.81017453173477
4.874999999999995,100.0,99.54002195399613,99.08586026829286,98.63776833286268,98.19596133625936,97.7606196379368,97.3318918949399,96.90989795627345,96.49473153825927,96.08646269405098,95.68514009019201
4.916666666666661,100.0,99.52487110543396,99.05622158634084,98.59428391069464,98.13925216605068,97.69128556763313,97.25051170136656,96.81702951724074,96.39091208822941,95.97220914967934,95.56094943364246
4.958333333333328,100.0,99.50973117700683,99.02662529667899,98.55089206162266,98.08270273148472,97.62219376343155,97.16947016756664,96.72460859491424,96.28766017523088,95.85865312141567,95.4375951166701
4.999999999999995,100.0,99.4946021582256,98.99707131867605,98.50759252413742,98.02631243681698,97.55334310691752,97.08876543563373,96.63263235259073,96.18497172715837,95.74578903237243,95.31506977937936
5.041666666666661,100.0,99.47948403861434,98.96755957190182,98.46438503769714,97.97008068921043,97.48473248642702,97.0083956609757,96.54109797703411,96.08284271000336,95.63361136374836,95.19336614616905
5.083333333333328,100.0,99.46437680771034,98.93808997612646,98.42126934272314,97.91400689871789,97.41636079699553,96.92835901219549,96.4500026782329,95.98126912740908,95.52211465407306,95.07247702452742
5.124999999999995,100.0,99.44928045506401,98.90866245131998,98.37824518059533,97.8580904782643,97.34822694030768,96.8486536709732,96.35934368916077,95.88024702023155,95.41129349846351,94.95239530384772
5.166666666666662,100.0,99.43419497023902,98.87927691765155,98.33531229364785,97.80233084362938,97.28032982464718,96.76927783194938,96.26911826553994,95.77977246610692,95.30114254789198,94.83311395426418
5.208333333333329,100.0,99.41912034281206,98.84993329548882,98.29247042516462,97.74672741343012,97.21266836484725,96.69022970260957,96.17932368560764,95.67984157902475,95.1916565084655,94.71462602550761
5.249999999999996,100.0,99.40405656237304,98.82063150539744,98.24971931937499,97.69127960910365,97.14524148224156,96.61150750317016,96.08995724988525,95.58045050890723,95.08283014071627,94.59692464578055
5.2916666666666625,100.0,99.38273203062151,98.7789820379332,98.18869871716934,97.61179723302912,97.04816368876047,96.49765913585253,95.9601231657805,95.43537712220667,94.92322696910782,94.42346584746298
5.3333333333333295,100.0,99.36142552380154,98.73740231289814,98.12782995112994,97.53257612460077,96.95148115299054,96.3843620370615,95.8310160678729,95.29122403963007,94.76475310467609,94.25135930587007
5.3749999999999964,100.0,99.34013702091612,98.69589216966342,98.06711250262181,97.45361510719567,96.85519167440209,96.27161256398851,95.70263041179717,95.1479833249129,94.60739770619209,94.0805907460506
5.416666666666663,100.0,99.31886650100058,98.65445144808918,98.00654585534964,97.37491301118409,96.75929306862233,96.15940710554922,95.57496070887535,95.00564713185982,94.45115006929942,93.91114609109542
5.45833333333333,100.0,99.2976139431226,98.61307998852256,97.94612949534446,97.2964686738775,96.66378316728714,96.04774208203848,95.44800152541853,94.86420770306906,94.2959996243585,93.74301145871081
5.499999999999997,100.0,99.276379326382,98.57177763179598,97.88586291095056,97.21828093947714,96.5686598178946,95.93661394478995,95.32174748203927,94.72365736867852,94.14193593433157,93.57617315786305
5.541666666666664,100.0,99.25516262991081,98.53054421922518,97.82574559281255,97.14034865902306,96.47392088366001,95.82601917583995,95.19619325297413,94.58398854513304,93.9889486927073,93.41061768549191
5.583333333333331,100.0,99.23396383287316,98.48937959260742,97.76577703386226,97.06267069034351,96.37956424337261,95.71595428759579,95.07133356541642,94.44519373397236,93.83702772146425,93.24633172329197
5.624999999999998,100.0,99.21278291446518,98.44828359421967,97.70595672930614,96.98524589800479,96.28558779125366,95.60641582250844,94.9471631988589,94.30726552063958,93.68616296907254,93.08330213455962
5.666666666666665,100.0,99.191619853915,98.40725606681679,97.6462841766123,96.90807315326168,96.19198943681634,95.49740035274928,94.8236769844462,94.17019657330954,93.53634450853247,92.92151596110472
5.708333333333332,100.0,99.17047463048267,98.36629685362972,97.58675887549798,96.83115133400813,96.09876710472702,95.38890447989115,94.70086980433688,94.03397964173685,93.38756253544973,92.76096042022483
5.749999999999999,100.0,99.1493472234601,98.32540579836366,97.52738032791689,96.75447932472849,96.00591873466796,95.28092483459338,94.57873659107491,93.89860755612294,93.23980736614615,92.60162290174105
5.791666666666666,100.0,99.12823761217093,98.2845827451963,97.46814803804676,96.67805601644916,95.91344228120174,95.173458076291,94.45727232697045,93.76407322600218,93.09306943580525,92.44349096509353
5.833333333333333,100.0,99.10714577597061,98.24382753877599,97.40906151227692,96.60188030669067,95.82133571363691,95.06650089288779,94.33647204348962,93.63036963914632,92.94733929665196,92.2865523364957
5.875,100.0,99.08607169424621,98.20314002422002,97.35012025919592,96.52595109942011,95.72959701589528,94.96005000045331,94.21633082065345,93.49748986048702,92.8026076161657,92.13079490614551
5.916666666666667,100.0,99.06501534641643,98.16252004711284,97.29132378957935,96.45026730500403,95.63822418638047,94.85410214292389,94.09684378644545,93.36542703105631,92.65886517532599,91.97620672549249
5.958333333333334,100.0,99.04397671193149,98.12196745350424,97.23267161637764,96.37482784016184,95.54721523784806,94.74865409180723,93.97800611622789,93.2341743669443,92.51610286689022,91.82277600455932
6.000000000000001,100.0,99.02295577027314,98.08148208990768,97.17416325470398,96.29963162791941,95.45656819727704,94.64370264589088,93.85981303216663,93.103725158274,92.37431169370258,91.67049110931669
6.041666666666668,100.0,99.00195250095452,98.04106380329847,97.11579822182232,96.22467759756326,95.36628110574249,94.53924463095444,93.74225980266424,92.97407276819307,92.23348276703358,91.51934055911002
6.083333333333335,100.0,98.98096688352014,98.00071244111209,97.05757603713545,96.14996468459509,95.27635201829,94.43527689948525,93.62534174180139,92.84521063188177,92.09360730494966,91.36931302413721
6.125000000000002,100.0,98.95999889754584,97.9604278512424,96.99949622217315,96.0754918306867,95.18677900381108,94.3317963303978,93.50905420878634,92.71713225557724,91.95467663071207,91.22039732297586
6.166666666666669,100.0,98.93904852263871,97.92020988203998,96.94155830058041,96.00125798363523,95.09756014492005,94.22879982875666,93.39339260741231,92.58983121561351,91.81668217120453,91.072582420159
6.208333333333336,100.0,98.918115738437,97.8800583823104,96.88376179810575,95.92726209731899,95.00869353783223,94.12628432550284,93.27835238552272,92.46330115747703,91.67961545538893,90.92585742379833
6.250000000000003,100.0,98.89720052461004,97.83997320131245,96.82610624258963,95.85350313165341,94.92017729224341,94.02424677718358,93.16392903448413,92.33753579487754,91.54346811278869,90.78021158325372
6.29166666666667,100.0,98.87630286085836,97.79995418875656,96.76859116395289,95.7799800525476,94.83200953121064,93.9226841656855,93.05011808866657,92.21252890883373,91.40823187199908,90.63563428684799
6.333333333333337,100.0,98.85542272691337,97.76000119480301,96.71121609418532,95.70669183186111,94.7441883910342,93.82159349797128,92.93691512493162,92.08827434677372,91.2738985592239,90.49211505962589
6.3750000000000036,100.0,98.83456010253754,97.72011407006026,96.65398056733423,95.63363744736127,94.65671202114092,93.72097180581927,92.82431576212743,91.96476602164982,91.14046009683805,90.34964356115641
6.4166666666666705,100.0,98.81371496752412,97.68029266558331,96.59688411949318,95.56081588268057,94.56957858396868,93.6208161455667,92.71231566059117,91.84199791106754,91.00790850197548,90.20820958337737
6.4583333333333375,100.0,98.79288730169728,97.64053683287203,96.53992628879078,95.48822612727486,94.48278625485204,93.52112359785575,92.60091052165853,91.71996405642832,90.87623588514191,90.06780304848125
6.500000000000004,100.0,98.77207708491188,97.60084642386944,96.48310661537944,95.41586717638141,94.39633322190934,93.42189126738302,92.49009608717996,91.59865856208606,90.74543444885194,89.92841400684158
6.541666666666671,100.0,98.75128429705359,97.5612212909601,96.42642464142439,95.34373803097778,94.31021768593061,93.32311628265197,92.379868139044,91.47807559451671,90.61549648628989,89.79003263497872
6.583333333333338,100.0,98.73050891803864,97.52166128696851,96.36987991109257,95.2718376977407,94.22443786026705,93.2247957957284,92.27022249870716,91.35820938150137,90.48641437999399,89.6526492335643
6.625000000000005,100.0,98.70975092781394,97.48216626515737,96.31347197054174,95.20016518900552,94.13899197072132,93.12692698199903,92.16115502673053,91.23905421132187,90.35818060056354,89.51625422546361
6.666666666666672,100.0,98.68901030635688,97.44273607922604,96.25720036790965,95.12871952272585,94.0538782554392,93.029507039933,92.05266162232274,91.12060443196928,90.23078770538831,89.38083815381465
6.708333333333339,100.0,98.66828703367531,97.40337058330883,96.20106465330315,95.05749972243375,93.96909496480235,92.93253319084617,91.94473822288954,91.00285445036465,90.10422833739996,89.24639168014357
6.750000000000006,100.0,98.6475810898076,97.36406963197346,96.14506437878752,94.98650481719997,93.88464036132203,92.83600267866852,91.83738080358935,90.885798731592,89.97849522384503,89.11290558251542
6.791666666666673,100.0,98.6268924548224,97.32483308021945,96.08919909837589,94.91573384159489,93.80051271953414,92.73991276971427,91.73058537689543,90.76943179814323,89.85358117507886,88.98037075371933
6.83333333333334,100.0,98.60622110881867,97.2856607834764,96.03346836801843,94.84518583564933,93.71671032589528,92.64426075245473,91.62434799216368,90.65374822917481,89.72947908338034,88.84877819948767
6.875000000000007,100.0,98.58556703192566,97.24655259760256,95.97787174559207,94.77485984481622,93.63323147867973,92.54904393729413,91.51866473520676,90.53874265977598,89.60618192178674,88.7181190367483
6.916666666666674,100.0,98.56493020430281,97.2075083788831,95.92240879088992,94.70475491993216,93.55007448787777,92.45425965634787,91.41353172787394,90.42440978024824,89.48368274294849,88.58838449190921
6.958333333333341,100.0,98.54431060613965,97.16852798402864,95.86707906561094,94.63487011717955,93.46723767509478,92.35990526322377,91.30894512763687,90.31074433539598,89.36197467800334,88.4595658991746
7.000000000000008,100.0,98.5237082176558,97.12961127017358,95.81188213334957,94.5652044980489,93.38471937345162,92.2659781328057,91.20490112718093,90.19774112382807,89.24105093546962,88.33165469889238
7.041666666666675,100.0,98.50312301910093,97.09075809487464,95.75681755958557,94.49575712930161,93.30251792748582,92.17247566104,91.10139595400226,90.08539499727006,89.12090480015821,88.20464243593165
7.083333333333342,100.0,98.48255499075464,97.05196831610917,95.70188491167376,94.42652708293289,93.22063169305396,92.0793952647243,90.99842587001031,89.97370085988705,89.00152963210282,88.07852075809008
