Time,Lambda = 0.1 & Alpha = -0.03,Lambda = 0.1 & Alpha = 0.0,Lambda = 0.1 & Alpha = 0.03,Lambda = 0.1 & Alpha = 0.06,Lambda = 0.1 & Alpha = 0.09,Lambda = 0.1 & Alpha = 0.12,Lambda = 0.1 & Alpha = 0.15,Lambda = 0.1 & Alpha = 0.18,Lambda = 0.1 & Alpha = 0.21,Lambda = 0.1 & Alpha = 0.24,Lambda = 0.1 & Alpha = 0.27
1.1249999999999998,102.3958504171105,101.07546981303604,99.77049540910261,98.49113586873416,97.24516670865663,96.03837448826425,94.87492373608829,93.75766036665208,92.68836273764316,91.6679494311318,90.6966511911435
1.1666666666666665,102.42925693475054,101.11344333089006,99.81285482011963,98.53767171338659,97.2956525608449,96.09257566888947,94.93260386861166,93.81858620772165,92.75230764250686,91.7346957492784,90.76599183249336
1.2083333333333333,102.46254621709726,101.15128732072499,99.8550738608204,98.58405778398486,97.3459806139295,96.14661231329434,94.99011390704634,93.87933745900703,92.81607440540664,91.8012612012409,90.83514960200266
1.25,103.08901883338558,101.18900211731588,99.19673424865289,97.1443979794957,95.06048466892103,92.96959358700205,90.89248939116644,88.84632091982209,86.84493217590276,84.89921740669371,83.0174878343054
1.2916666666666667,103.11997571862096,101.22658805539125,99.24098179439909,97.19519822657944,95.11761671119802,93.03275273834016,90.96131262377709,88.92040874716254,86.92386674359271,84.98257690569142,83.1048575586706
1.3333333333333335,103.15082236716901,101.26404546962576,99.28508460449395,97.24584007342199,95.17457948524114,93.09573461198227,91.02995334357786,88.99431141173203,87.00261582643279,85.06575263111985,83.192046946483
1.3750000000000002,103.18155910047021,101.30137469463276,99.32904300697197,97.2963238221863,95.23137324991514,93.15853940885054,91.0984116821475,89.06802896770003,87.08117939627364,85.14874447040498,83.27905580099818
1.416666666666667,103.21218623957975,101.33857606495721,99.37285733022189,97.34664977588777,95.2879982654765,93.22116733180452,91.1666877735244,89.14156147217071,87.15955742831144,85.23155231465542,83.36588392941336
1.4583333333333337,103.2427041051634,101.37564991506837,99.41652790297645,97.3968182383815,95.34445479355834,93.28361858562485,91.23478175418978,89.21490898516642,87.23774990107296,85.31417605864934,83.45253114285697
1.5000000000000004,103.27311301749307,101.41259657935275,99.46005505430233,97.44682951434943,95.40074309715553,93.34589337699693,91.30269376305102,89.28807156961152,87.31575679640034,85.3966156008213,83.53899725637798
1.5416666666666672,103.3034132964428,101.44941639210701,99.50343911359012,97.49668390928761,95.45686344060984,93.40799191449472,91.37042394142479,89.36104929131592,87.39357809943601,85.47887084324903,83.62528208893518
1.583333333333334,103.33360526148445,101.48610968753096,99.54668041054435,97.54638172949358,95.51281608959513,93.46991440856455,91.43797243302042,89.43384221895867,87.47121379860744,85.56094169164008,83.71138546338635
1.6250000000000007,103.36368923168372,101.52267679972054,99.58977927517358,97.59592328205369,95.56860131110255,93.53166107150881,91.50533938392302,89.50645042407156,87.54866388561176,85.64282805531838,83.7973072064772
1.6666666666666674,103.39366552569604,101.55911806266104,99.63273603778059,97.64530887483063,95.62421937342582,93.59323211746997,91.57252494257685,89.5788739810226,87.62592835540053,85.72452984721065,83.88304714883026
1.7083333333333341,103.4235344617625,101.5954338102201,99.67555102895251,97.69453881645093,95.67967054614654,93.65462776241425,91.6395292597685,89.65111296699958,87.70300720616427,85.8060469838329,83.96860512493365
1.7500000000000009,103.453296357706,101.63162437614108,99.71822457955122,97.74361341629243,95.73495510011965,93.71584822411572,91.7063524886102,89.72316746199354,87.77990043931693,85.88737938527657,84.05398097312967
1.7916666666666676,103.48295153092721,101.6676900940362,99.76075702070362,97.79253298447209,95.79007330745877,93.77689372214006,91.77299478452304,89.79503754878228,87.85660805948044,85.96852697519486,84.13917453560333
1.8333333333333344,103.51250029840078,101.70363129737997,99.80314868379205,97.84129783183354,95.84502544152171,93.83776447782867,91.83945630522034,89.8667233129137,87.93313007446908,86.04948968078872,84.22418565837079
1.875000000000001,103.54194297667144,101.7394483195025,99.84539990044476,97.88990826993495,95.89981177689604,93.89846071428259,91.90573721069082,89.93822484268935,88.00946649527388,86.13026743279295,84.30901419126745
1.9166666666666679,103.57127988185024,101.77514149358296,99.88751100252648,97.93836461103676,95.95443258938462,93.95898265634659,91.97183766318201,90.00954222914773,88.08561733604694,86.21086016546207,84.3936599879363
1.9583333333333346,103.60051132961078,101.81071115264314,99.92948232212898,97.98666716808964,96.00888815599129,94.01933053059318,92.03775782718351,90.08067556604772,88.16158261408562,86.2912678165562,84.47812290581584
2.0000000000000013,103.6296376351855,101.8461576295408,99.97131419156175,98.03481625472234,96.0631787549065,94.07950456530683,92.10349786941029,90.15162494985196,88.23736234981676,86.37149032732685,84.562402806128
2.041666666666668,103.65865911336206,101.88148125696354,100.01300694334267,98.08281218522983,96.11730466549317,94.13950499046797,92.1690579587861,90.22239047971017,88.31295656678098,86.45152764250258,84.64649955386602
2.0833333333333344,103.68757607847965,101.91668236742227,100.05456091018891,98.13065527456126,96.17126616827233,94.1993320377373,92.23443826642671,90.29297225744251,88.38836529161664,86.53137971027459,84.73041301778201
2.125000000000001,103.7163888444255,101.95176129324497,100.0959764250076,98.17834583830812,96.22506354490909,94.25898594043996,92.2996389656234,90.36337038752288,88.46358855404394,86.61104648228229,84.81414307037464
2.1666666666666674,103.74509772463122,101.9867183665705,100.13725382088694,98.22588419269243,96.27869707819855,94.31846693354977,92.36466023182625,90.43358497706224,88.53862638684899,86.69052791359873,84.8976895878766
2.208333333333334,103.77370303206945,102.0215539193424,100.17839343108696,98.27327065455508,96.33216705205167,94.3777752536736,92.42950224262755,90.50361613579196,88.6134788258678,86.76982396271595,84.98105245024195
2.2500000000000004,104.31195134343864,102.05626828330273,99.53691011804605,96.80250846503777,93.90369785191294,90.89007519432133,87.80804029694498,84.69941002351301,81.60066516522461,78.54268410494632,75.55082904670391
2.291666666666667,104.33849902703652,102.09086178998608,99.58004117720317,96.85436974659194,93.96420474219904,90.95890482273371,87.88467987972044,84.78320790127829,81.69087962369534,78.63852678601418,75.65150124441706
2.3333333333333335,104.36494975757566,102.12533477071347,99.62303005958618,96.90607064106321,94.02453758432857,91.02755193377182,87.96113386098199,84.86682228927769,81.78091742175394,78.73420368578536,75.75202182388244
2.375,104.39130383685044,102.15968755658643,99.66587709571874,96.9576114446139,94.08469660673315,91.0960166589279,88.03740225288118,84.95025306609091,81.87077829852426,78.82971440565086,75.8523902567619
2.4166666666666665,104.41756156612566,102.19392047848112,99.70858261640146,97.00899245434582,94.14468203953906,91.16429913215445,88.1134850707249,85.03350011401093,81.96046199721982,78.92505855126525,75.9526060189528
2.458333333333333,104.44372324613389,102.22803386704246,99.75114695270206,97.06021396828696,94.20449411455148,91.23239948984745,88.18938233295953,85.11656331903136,82.0499682651357,79.02023573254421,76.05266859059228
2.4999999999999996,104.46978917707308,102.26202805267826,99.79357043594594,97.11127628537835,94.26413306523861,91.30031787082955,88.26509406115512,85.19944257083337,82.13929685364018,79.11524556366204,76.152577456061
2.541666666666666,104.49575965860402,102.29590336555357,99.8358533977066,97.16217970546097,94.32359912671606,91.3680544163333,88.34062027998966,85.2821377627728,82.22844751816619,79.21008766304891,76.25233210398689
2.5833333333333326,104.52163498984787,102.32966013558496,99.87799616979603,97.21292452926258,94.38289253573105,91.43560926998447,88.41596101723307,85.36464879186704,82.3174200182028,79.30476165338789,76.35193202724862
2.624999999999999,104.54741546938394,102.36329869243484,99.91999908425552,97.2635110583848,94.4420135306468,91.50298257778529,88.49111630373126,85.44697555878174,82.40621411728632,79.39926716161185,76.45137672297876
2.6666666666666656,104.57310139524718,102.39681936550589,99.96186247334607,97.31393959529015,94.50096235142692,91.57017448809763,88.56608617339019,85.52911796781757,82.49482958299141,79.49360381890008,76.55066569256681
2.708333333333332,104.5986930649259,102.43022248393554,100.00358666953923,97.3642104432891,94.55973923961979,91.63718515162631,88.6408706631598,85.61107592689677,82.58326618692199,79.58777126067484,76.64979844166197
2.7499999999999987,104.62419077535952,102.46350837659044,100.0451720055079,97.41432390652731,94.61834443834309,91.70401472140237,88.71546981301796,85.69284934754977,82.67152370470197,79.68176912659757,76.74877448017571
2.791666666666665,104.64959482293631,102.49667737206107,100.08661881411703,97.46428028997286,94.67677819226824,91.77066335276633,88.78988366595435,85.77443814490141,82.7596019159659,79.77559706056508,76.84759332228411
2.8333333333333317,104.67490550349113,102.52972979865635,100.12792742841464,97.51407989940351,94.735040747605,91.83713120335146,88.86411226795433,85.85584223765744,82.84750060434943,79.86925471070536,76.94625448642995
2.8749999999999982,104.70012311230333,102.56266598439827,100.16909818162269,97.56372304139403,94.79313235208602,91.90341843306709,88.93815566798267,85.93706154809063,82.9352195574797,79.9627417293734,77.04475749532465
2.9166666666666647,104.7252479440945,102.59548625701666,100.21013140712813,97.61321002330368,94.8510532549515,91.96952520408186,89.01201391796744,86.01809600202697,83.02275856696541,80.0560577731467,77.14310187594992
2.9583333333333313,104.75028029302648,102.6281909439439,100.25102743847401,97.66254115326367,94.90880370693391,92.03545168080716,89.08568707278367,86.09894552883169,83.11011742838701,80.1492025028206,77.24128715955925
2.999999999999998,104.77522045269912,102.66078037230984,100.2917866093506,97.71171674016463,94.96638396024262,92.10119802988027,89.15917519023712,86.17961006139525,83.19729594128654,80.24217558340348,77.33931288167912
3.0416666666666643,104.80006871614839,102.6932548689365,100.33240925358652,97.7607370936443,95.02379426854876,92.16676442014781,89.23247833104787,86.2600895361192,83.28429390915743,80.33497668411175,77.43717858211008
3.083333333333331,104.82482537584428,102.7256147603332,100.37289570514014,97.8096025240751,95.08103488696996,92.2321510226491,89.30559655883401,86.340383892902,83.37111113943413,80.42760547836467,77.53488380492756
3.1249999999999973,104.84949072368886,102.75786037269133,100.41324629809081,97.85831334255194,95.13810607205528,92.29735801059948,89.37852994009533,86.42049307512471,83.45774744348164,80.52006164377896,77.63242809848246
3.166666666666664,104.8740650510143,102.78999203187949,100.45346136663028,97.9068698608799,95.19500808177008,92.36238555937368,89.45127854419674,86.50041702963667,83.54420263658487,80.61234486216328,77.72981101540155
3.2083333333333304,104.89854864858094,102.82201006343861,100.4935412450541,97.95527239156216,95.25174117548097,92.42723384648922,89.52384244335198,86.580155706741,83.63047653793794,80.70445481951249,77.82703211258767
3.249999999999997,104.9229418065755,102.85391479257687,100.53348626775323,98.00352124778787,95.30830561394086,92.49190305158987,89.59622171260709,86.65970906018013,83.71656897063323,80.79639120600179,77.9240909512197
3.2916666666666634,105.38187568576082,102.88570654416506,99.91065585549883,96.50594489123436,92.73898163634477,88.68809168648271,84.43580064276439,80.06323741912809,75.64591138189549,71.25087737497205,66.93514722701765
3.33333333333333,105.40447433685644,102.91738564273169,99.95255029233222,96.5587194733819,92.80278554890769,88.76257359228227,84.52017231528174,80.15636894107857,75.74644039990854,71.35731744653745,67.04598444282117
3.3749999999999964,105.4269886568429,102.94895241245827,99.99430546219902,96.61133201056406,92.86641147141407,88.83687022990829,84.60436090243938,80.24932878831319,75.84681730058159,71.46363144744046,67.15672618236671
3.416666666666663,105.44941892254228,102.98040717717468,100.03592169772806,96.6637827933735,92.92985959762059,88.91098164723314,84.68836627110647,80.34211663037225,75.94704155957658,71.5698186803111,67.26737160891577
3.4583333333333295,105.4717654101674,103.01175026035449,100.07739933174231,96.71607211341846,92.9931301232807,88.9849078950984,84.77218829190495,80.43473214099845,76.04711265679492,71.67587845163966,67.37791988885527
3.499999999999996,105.49402839532064,103.0429819851103,100.11873869724981,96.7682002633091,93.0562232461282,89.05864902729856,84.85582683919702,80.52717499813156,76.14703007638143,71.78181007179056,67.48837019172042
3.5416666666666625,105.51620815299283,103.07410267418932,100.15994012743454,96.82016753664398,93.11913916586089,89.13220510056487,84.93928179107264,80.61944488390283,76.24679330672791,71.88761285501589,67.59872169021726
3.583333333333329,105.53830495756215,103.10511264996882,100.20100395564751,96.87197422799667,93.18187808412416,89.20557617454887,85.02255302933678,80.71154148462931,76.34640184047677,71.99328611946879,67.7089735602451
3.6249999999999956,105.56031908279294,103.13601223445164,100.24193051539775,96.92362063290234,93.24444020449474,89.27876231180618,85.10564043949664,80.80346449080785,76.44585517452413,72.09882918721658,67.81912498091869
3.666666666666662,105.5822508018348,103.16680174926184,100.2827201403435,96.97510704784439,93.30682573246433,89.35176357778005,85.18854391074876,80.89521359710913,76.54515281002286,72.2042413842536,67.92917513459024
3.7083333333333286,105.60410038722146,103.1974815156403,100.32337316428334,97.0264337702411,93.36903487542344,89.42458004078496,85.27126333596607,80.98678850237128,76.64429425238541,72.3095220405139,68.03912320687114
3.749999999999995,105.6258681108698,103.2280518544405,100.36388992114749,97.07760109843255,93.43106784264504,89.49721177199021,85.3537986116847,81.07818890959358,76.74327901128638,72.41467048988359,68.14896838665346
3.7916666666666616,105.64755424407888,103.2585130861241,100.40427074498909,97.12860933166738,93.4929248452684,89.56965884540348,85.43614963809088,81.16941452592974,76.8421066006648,72.51968607021308,68.25870986613137
3.833333333333328,105.66915905752897,103.2888655307569,100.44451596997558,97.17945877008962,93.55460609628292,89.64192133785426,85.51831631900757,81.26046506268125,76.94077653872634,72.62456812332893,68.36834684082213
3.8749999999999947,105.69068282128069,103.31910950800454,100.48462593038018,97.2301497147258,93.61611181051197,89.71399932897747,85.6002985618811,81.35134023529035,77.03928834794517,72.7293159950456,68.47787850958704
3.916666666666661,105.71212580477398,103.34924533712844,100.5246009605733,97.2806824674718,93.67744220459676,89.7858929011968,85.68209627776771,81.44203976333303,77.1376415550657,72.83392903517688,68.58730407465214
3.9583333333333277,105.73348827682732,103.37927333698163,100.56444139501413,97.33105733108005,93.73859749698029,89.85760213970828,85.76370938131993,81.53256337051167,77.235835691104,72.93840659754711,68.69662274162857
3.9999999999999942,105.75477050563684,103.40919382600487,100.60414756824234,97.38127460914652,93.79957790789128,89.92912713246355,85.84513779077291,81.62291078464769,77.33387029134911,73.04274804000221,68.80583371953284
4.041666666666661,105.77597275877551,103.4390071222225,100.64371981486963,97.43133460609806,93.86038365932815,90.00046797015342,85.92638142793072,81.71308173767392,77.43174489536408,73.14695272442032,68.91493622080682
4.083333333333328,105.79709530319234,103.46871354323864,100.68315846957154,97.48123762717961,93.92101497504304,90.07162474619118,86.00744021815244,81.80307596562689,77.52945904698676,73.25102001672239,69.02392946133753
4.124999999999995,105.81813840521153,103.49831340623308,100.72246386707923,97.53098397844144,93.98147208052585,90.14259755669599,86.08831409033823,81.89289320863888,77.62701229433048,73.35494928688242,69.13281266047665
4.166666666666662,105.83910233053183,103.52780702795768,100.76163634217137,97.58057396672662,94.04175520298837,90.21338650047618,86.16900297691535,81.98253321092992,77.72440418978444,73.4587399089375,69.24158504105985
4.208333333333329,105.8599873442257,103.55719472473233,100.80067622966604,97.63000789965835,94.10186457134834,90.28399167901269,86.24950681382401,82.07199572079946,77.82163429001385,73.56239126099766,69.35024582942594
4.249999999999996,105.88079371073867,103.58647681244133,100.83958386441266,97.67928608562757,94.16180041621368,90.35441319644232,86.32982554050315,82.16128049061817,77.91870215595999,73.66590272525528,69.45879425543572
4.2916666666666625,106.2722050270482,103.61565360652962,100.23295034352687,96.14970247039507,91.43896725037014,86.21119770185852,80.60110623297636,74.75389929210915,68.81284547182558,62.90943194056254,57.15664994267359
4.3333333333333295,106.29145243877329,103.64472542199903,100.2737700256329,96.20356545998945,91.50633152509366,86.29160457677793,80.6932373248257,74.85574494787376,68.92194097798102,63.02311318574479,57.272287441747736
4.3749999999999964,106.3106267495834,103.67369257340474,100.31445303338297,96.25726449299003,91.57351440977514,86.37182631113487,80.78519488335445,74.95744328743926,69.03092717314186,63.136730779749854,57.387910052908225
4.416666666666663,106.32972820964358,103.70255537485161,100.35499970067913,96.31079985286316,91.64051605523565,86.45186284967242,80.87697860240357,75.05899374932767,69.139803276883,63.25028379059231,57.503516775562595
4.45833333333333,106.34875706848148,103.73131413999062,100.39541036154827,96.36417182418266,91.70733661462155,86.53171414059629,80.96858817998285,75.16039577625625,69.2485685122646,63.363771288466566,57.61910660966914
4.499999999999997,106.36771357498718,103.75996918201545,100.43568535013345,96.41738069261598,91.77397624338788,86.61138013556032,81.0600233182644,75.26164881514345,69.35722210585114,63.47719234577629,57.73467855577148
4.541666666666664,106.38659797741306,103.7885208136589,100.47582500068538,96.47042674491018,91.8404350992816,86.69086078965192,81.15128372357619,75.36275231711453,69.46576328773028,63.59054603716376,57.850231615033096
4.583333333333331,106.40541052337353,103.81696934718953,100.5158296475538,96.52331026887825,91.90671334232493,86.77015606137742,81.24236910639522,75.46370573750704,69.5741912915315,63.703831439538995,57.96576478927168
4.624999999999998,106.42415145984505,103.84531509440819,100.55569962517919,96.57603155338515,91.97281113479852,86.84926591264747,81.33327918134073,75.5645085358761,69.6825053544445,63.81704763210872,58.08127708099366
4.666666666666665,106.44282103316586,103.87355836664479,100.5954352680842,96.62859088833423,92.03872864122494,86.92819030876218,81.42401366716707,75.66516017599932,69.79070471723735,63.93019369640521,58.196767493428446
4.708333333333332,106.46141948903598,103.90169947475488,100.63503691086542,96.68098856465349,92.10446602835184,87.0069292183963,81.51457228675646,75.76566012588161,69.89878862427446,64.043268716315,58.312235030562825
4.749999999999999,106.47994707251712,103.92973872911647,100.67450488818508,96.73322487428196,92.17002346513543,87.08548261358432,81.60495476711166,75.8660078577597,70.00675632353429,64.15627177810727,58.42767869717514
4.791666666666666,106.49840402803252,103.95767643962677,100.71383953476284,96.7853001101562,92.23540112272369,87.16385046970547,81.69516083934835,75.96620284810649,70.11460706662685,64.26920197046232,58.543097498869514
4.833333333333333,106.51679059936707,103.98551291569899,100.75304118536761,96.83721456619679,92.30059917443985,87.24203276546872,81.78519023868743,76.06624457763509,70.22234010881088,64.3820583844996,58.658490442109965
4.875,106.53510702966709,104.01324846625923,100.79211017480945,96.88896853729482,92.36561779576569,87.32002948289764,81.87504270444722,76.16613253130274,70.32995470901096,64.49484011380581,58.77385653425446
4.916666666666667,106.55335356144046,104.04088339974331,100.83104683793167,96.94056231929864,92.43045716432499,87.39784060731517,81.96471798003532,76.26586619831438,70.43745012983426,64.60754625446259,58.88919478358894
4.958333333333334,106.57153043655661,104.06841802409382,100.86985150960261,96.99199620900038,92.4951174598669,87.47546612732853,82.05421581294046,76.36544507212615,70.54482563758707,64.72017590507429,59.00450419936122
5.000000000000001,106.58963789624643,104.09585264675701,100.90852452470797,97.04327050412283,92.55959886424941,87.55290603481372,82.1435359547242,76.4648686504485,70.65208050229114,64.83272816679533,59.119783791814875
5.041666666666668,106.60767618110246,104.12318757467978,100.9470662181428,97.09438550330616,92.62390156142281,87.63016032490032,82.23267816101242,76.56413643524921,70.75921399769979,64.9452021433576,59.23503257222302
5.083333333333335,106.62564553107883,104.15042311430682,100.98547692480378,97.14534150609475,92.68802573741307,87.70722899595602,82.32164219148659,76.66324793275614,70.86622540131376,65.05759694109746,59.350249552922
5.125000000000002,106.64354618549143,104.17755957157767,101.02375697958145,97.19613881292418,92.75197158030544,87.7841120495711,82.4104278098751,76.76220265345971,70.9731139943968,65.16991166898269,59.46543374734506
5.166666666666669,106.66137838301786,104.2045972519238,101.06190671735258,97.24677772510815,92.81573928022787,87.860809490543,82.49903478394423,76.86100011211529,71.07987906199108,65.28214543863929,59.580584170055864
5.208333333333336,106.6791423616977,104.23153646026581,101.09992647297248,97.29725854482554,92.87932902933467,87.93732132686061,82.58746288548903,76.9596398277452,71.18651989293234,65.39429736437799,59.69569983678198
5.250000000000003,106.6968383589325,104.2583775010107,101.13781658126753,97.34758157510744,92.9427410217899,88.01364756968876,82.67571189032418,77.05812132364065,71.2930357798648,65.50636656322065,59.810779764448306
5.29166666666667,106.71446661148602,104.28512067804901,101.17557737702757,97.3977471198244,93.00597545375108,88.08978823335237,82.76378157827453,77.15644412736334,71.3994260192558,65.61835215492641,59.92582297121027
5.333333333333337,106.73202735548425,104.31176629475215,101.21320919499858,97.44775548367356,93.06903252335275,88.16574333532088,82.85167173316556,77.25460777074693,71.50568991141033,65.73025326201774,60.04082847648716
5.3750000000000036,106.74952082641576,104.33831465396975,101.2507123698752,97.49760697216595,93.1319124306901,88.24151289619235,82.93938214281374,77.35261178989825,71.61182676048517,65.84206900980617,60.15579530099513
5.4166666666666705,106.76694725913171,104.36476605802697,101.2880872362935,97.54730189161387,93.19461537780259,88.31709693967764,83.02691259901673,77.45045572519828,71.71783587450287,65.95379852641797,60.2707224667803
5.4583333333333375,106.78430688784614,104.39112080872192,101.32533412882363,97.5968405491182,93.25714156865774,88.39249549258454,83.11426289754334,77.54813912130304,71.82371656536549,66.06544094281959,60.385608997251644
5.500000000000004,106.80159994613618,104.41737920732305,101.36245338196265,97.64622325255586,93.31949120913472,88.46770858480184,83.2014328381236,77.64566152714401,71.92946814886812,66.17699539284278,60.50045391721384
5.541666666666671,106.81882666694223,104.44354155456666,101.39944533012738,97.69545031056742,93.38166450700814,88.54273624928332,83.28842222443835,77.74302249592864,72.03508994471211,66.28846101320974,60.615256252899954
5.583333333333338,106.8359872825683,104.46960815065442,101.43631030764729,97.7445220325446,93.44366167193185,88.61757852203176,83.37523086410903,77.84022158514043,72.14058127651808,66.39983694355786,60.73001503200412
5.625000000000005,106.85308202468214,104.49557929525085,101.47304864875751,97.79343872861789,93.50548291542266,88.6922354420829,83.46185856868709,77.93725835653886,72.24594147183873,66.5111223264644,60.844729283713995
5.666666666666672,106.87011112431563,104.52145528748092,101.50966068759179,97.84220070964433,93.5671284508443,88.76670705148929,83.54830515364341,78.0341323761592,72.35116986217143,66.62231630747094,60.9593980387432
5.708333333333339,106.88707481186499,104.54723642592768,101.54614675817564,97.8908082871952,93.62859849339107,88.8409933953042,83.63457043835751,78.13084321431202,72.45626578297043,66.73341803510756,61.07402032936363
5.750000000000006,106.90397331709114,104.57292300862986,101.58250719441938,97.93926177354386,93.68989326007195,88.91509452156538,83.72065424610672,78.22739044558243,72.56122857365904,66.84442666091691,61.18859518943759
5.791666666666673,106.92080686911997,104.59851533307965,101.61874233011144,97.98756148165364,93.75101296969437,88.98901048127894,83.80655640405507,78.32377364882926,72.66605757764137,66.95534133947798,61.303121654449896
5.83333333333334,106.93757569644269,104.62401369622025,101.65485249891158,98.03570772516578,93.81195784284823,89.062741328403,83.89227674324228,78.41999240718398,72.77075214231401,67.0661612284298,61.417598761539836
