Time,Lambda = 0.1 & Delta = 0.0,Lambda = 0.1 & Delta = 0.02,Lambda = 0.1 & Delta = 0.04,Lambda = 0.1 & Delta = 0.06,Lambda = 0.1 & Delta = 0.08,Lambda = 0.1 & Delta = 0.1,Lambda = 0.1 & Delta = 0.12,Lambda = 0.1 & Delta = 0.14,Lambda = 0.1 & Delta = 0.16,Lambda = 0.1 & Delta = 0.18,Lambda = 0.1 & Delta = 0.2
0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.041666666666666664,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928
0.08333333333333333,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457
0.125,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843
0.16666666666666666,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822
0.20833333333333331,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706
0.24999999999999997,100.24751198899492,100.23983758462401,100.23184466278482,100.22351297369462,100.21482051389785,100.20574333222541,100.19625530940667,100.18632790706368,100.17592988100748,100.16502695276951,100.15358143209353
0.29166666666666663,100.28828292938968,100.26511975094579,100.24066974356259,100.21483031945202,100.18748820818715,100.15851807686667,100.12778093637579,100.0951222948499,100.06037001129312,100.02333179220096,99.9837922614654
0.3333333333333333,100.32891731439845,100.29030947099122,100.24945967416515,100.20618526257793,100.16028436234213,100.11153339895189,100.05968422460612,100.00446079150967,99.94555528734446,99.88262363132858,99.8152802072353
0.375,100.36941547796876,100.31540703342729,100.2582145883325,100.19757763395313,100.13320830734236,100.06478786955458,99.99196264452485,99.91433932248518,99.83147951218155,99.7428934020229,99.64803236048007
0.4166666666666667,100.40977775416987,100.34041272640681,100.2669346193468,100.18900726527262,100.10625937822995,100.01828007012675,99.92461368787544,99.82475385229543,99.71813655558931,99.60413214490532,99.48203598345819
0.45833333333333337,100.45000447718417,100.36532683756597,100.27561990003329,100.18047398904126,100.07943691407979,99.97200859240586,99.85763486749418,99.73570038406876,99.60552035321977,99.46633100772063,99.317278506778
0.5,100.49009598129867,100.39014965402205,100.28427056276166,100.17197763856942,100.05274025797011,99.92597203832275,99.79102371708953,99.64717495908212,99.49362490570864,99.32948124373848,99.15374752662218
0.5416666666666666,100.5300526008964,100.41488146237117,100.2928867394471,100.16351804796868,100.0261687569532,99.88016901991061,99.7247777910242,99.55917365630688,99.38244427780624,99.19357421018348,98.9914308020268
0.5833333333333333,100.56987467044806,100.43952254868599,100.30146856155142,100.15509505214754,99.99972176202644,99.83459815921488,99.65889466409998,99.47169259196117,99.27197259752221,99.05860136669331,98.8303162522141
0.6249999999999999,100.6095625245036,100.46407319851355,100.31001616008429,100.14670848680714,99.97339862810358,99.78925808820416,99.59337193134532,99.38472791906857,99.16220405528404,98.92455427380415,98.67039195397733
0.6666666666666665,100.64911649768398,100.48853369687302,100.31852966560432,100.13835818843701,99.94719871398631,99.74414744868206,99.52820720780548,99.29827582702312,99.05313290310899,98.79142459146301,98.51164613911682
0.7083333333333331,100.6885369246728,100.51290432825358,100.32700920822023,100.13004399431091,99.92112138233598,99.69926489219995,99.46339812833538,99.21233254116044,98.94475345378902,98.65920407756623,98.35406719192595
0.7499999999999998,100.72782414020821,100.53718537661234,100.33545491759206,100.12176574248261,99.89516599964566,99.65460907997071,99.39894234739492,99.12689432233498,98.83706008008889,98.5278845865238,98.19764364672594
0.7916666666666664,100.76697847907474,100.5613771253722,100.34386692293216,100.11352327178173,99.8693319362124,99.61017868278341,99.33483753884698,99.04195746650316,98.73004721395677,98.39745806784887,98.04236418544824
0.833333333333333,100.80600027609519,100.5854798574198,100.35224535300658,100.10531642180965,99.84361856610977,99.56597238091882,99.27108139575778,98.9575183043125,98.62370934574734,98.26791656477188,97.88821763526373
0.8749999999999997,100.84488986612268,100.60949385510352,100.36059033613603,100.09714503293533,99.81802526716056,99.52198886406582,99.20767163019983,98.87357320069641,98.5180410234572,98.13925221287899,97.73519296625727
0.9166666666666663,100.88364758403269,100.63341940023149,100.3689020001971,100.08900894629132,99.79255142090982,99.4782268312388,99.14460597305724,98.7901185544747,98.41303685197214,98.01145723877406,97.58327928914706
0.9583333333333329,100.9222737647151,100.65725677406967,100.37718047262345,100.08090800376958,99.76719641259801,99.43468499069584,99.08188217383343,98.70715079795968,98.30869149232633,97.884523958764,97.43246585304729
0.9999999999999996,100.96076874306648,100.68100625733983,100.38542588040693,100.07284204801759,99.74195963113456,99.39136205985778,99.0194980004613,98.62466639656785,98.20499966097302,97.75844477756682,97.28274204327367
1.0416666666666663,100.99913285398216,100.70466813021778,100.39363835009868,100.06481092243423,99.71684046907149,99.34825676522817,98.95745123911554,98.54266184843672,98.10195612906648,97.63321218704179,97.13409737919042
1.083333333333333,101.03736643234869,100.72824267233138,100.40181800781043,100.05681447116585,99.69183832257727,99.30536784231401,98.89573969402744,98.46113368404734,97.99955572175539,97.5088187649418,96.98652151209807
1.1249999999999998,101.07546981303604,100.75173016275882,100.40996497921554,100.04885253910233,99.66695259141105,99.26269403554737,98.83436118730181,98.38007846585168,97.8977933174868,97.38525717368671,96.84000422316107
1.1666666666666665,101.11344333089006,100.77513088002675,100.41807938955016,100.04092497187305,99.64218267889694,99.22023409820783,98.77331355873622,98.29949278790546,97.7966638473212,97.2625201591581,96.69453542137448
1.2083333333333333,101.15128732072499,100.79844510210854,100.42616136361445,100.03303161584314,99.61752799189867,99.17798679234568,98.71259466564241,98.21937327550589,97.69616229425783,97.14060054951425,96.55010514156855
1.25,101.18900211731588,100.81359049774157,100.41714774065578,99.99813300273752,99.55486867102242,99.08552649658722,98.58811222097572,98.06044853777405,97.50015622117041,96.90463324473615,96.27103170850191
1.2916666666666667,101.22658805539125,100.82867744249754,100.40817320411611,99.96340368815554,99.49254817279294,98.9936218131614,98.46445898681755,97.90269488254587,97.30574517099927,96.6707835934975,95.99471730913515
1.3333333333333335,101.26404546962576,100.84370614388898,100.39923757770413,99.92884274242121,99.43056429301166,98.90226853951577,98.34162776799117,97.74610076748789,97.11291142022924,96.43902521909861,95.72112359259589
1.3750000000000002,101.30137469463276,100.85867680883663,100.39034068598129,99.89444924194197,99.36891484541484,98.81146251386002,98.21961145048954,97.59065479934095,96.92163750460931,96.20933217851892,95.45021291276836
1.416666666666667,101.33857606495721,100.87358964366987,100.38148235435716,99.86022226916012,99.30759766149211,98.7211996146728,98.09840300033228,97.43634573151817,96.73190621442421,95.98167895353323,95.18194831216954
1.4583333333333337,101.37564991506837,100.88844485412716,100.3726624090849,99.82616091250465,99.24661059030748,98.6314757602156,97.97799546244218,97.28316246174921,96.54370058986919,95.75604044204586,94.9162935062659
1.5000000000000004,101.41259657935275,100.90324264535667,100.36388067725666,99.7922642663436,99.18595149832228,98.54228690805371,97.85838195954037,97.13109402976983,96.35700391652522,95.53239194963582,94.65321286821698
1.5416666666666672,101.44941639210701,100.9179832219167,100.35513698679908,99.75853143093683,99.12561826922038,98.45362905458418,97.73955569106015,96.98012961505559,96.17179972093221,95.3107091813075,94.39267141403204
1.583333333333334,101.48610968753096,100.93266678777628,100.3464311664688,99.72496151238929,99.06560880373554,98.36549823457048,97.62150993207898,96.83025853459903,95.98807176625786,95.09096823344079,94.13463478812707
1.6250000000000007,101.52267679972054,100.94729354631569,100.33776304584799,99.69155362260462,99.00592101948077,98.27789052068387,97.50423803226828,96.68147024072908,95.80580404805949,94.87314558593525,93.87906924926942
1.6666666666666674,101.55911806266104,100.96186370032702,100.32913245533987,99.65830687923936,98.94655285077972,98.1908020230514,97.3877334148606,96.5337543189719,95.62498079013669,94.65721809454269,93.62594165689801
1.7083333333333341,101.5954338102201,100.97637745201472,100.32053922616439,99.6252204056575,98.88750224850024,98.10422888881035,97.27198957563417,96.38710048595208,95.44558644047264,94.44316298338298,93.37521945780766
1.7500000000000009,101.63162437614108,100.99083500299618,100.31198319035371,99.59229333088541,98.82876717988974,98.01816730166895,97.15700008191386,96.24149858733355,95.26760566726152,94.23095783763816,93.12687067318582
1.7916666666666676,101.6676900940362,101.00523655430233,100.30346418074801,99.55952478956738,98.77034562841271,97.93261348147354,97.04275857158909,96.09693859579919,95.09102335502034,94.02058059641965,92.88086388599145
1.8333333333333344,101.70363129737997,101.01958230637824,100.29498203099101,99.52691392192136,98.71223559359008,97.84756368378167,96.92925875214752,95.95341060906831,94.91582460078288,93.8120095458039,92.6371682286651
1.875000000000001,101.7394483195025,101.03387245908367,100.28653657552573,99.4944598736953,98.65443509084042,97.76301419944143,96.81649439972475,95.81090484795106,94.74199471037355,93.60522331203211,92.39575337116034
1.9166666666666679,101.77514149358296,101.0481072116938,100.27812764959026,99.46216179612375,98.59694215132322,97.67896135417661,96.70445935816957,95.66941165443922,94.56951919475961,93.40020085486888,92.1565895092866
1.9583333333333346,101.81071115264314,101.06228676289973,100.26975508921342,99.43001884588506,98.53975482178384,97.59540150817777,96.59314753812447,95.52892148983238,94.39838376647954,93.19692146111639,91.91964735335432
2.0000000000000013,101.8461576295408,101.07641131080916,100.2614187312106,99.39803018505876,98.48287116440046,97.51233105569904,96.48255291612104,95.38942493289889,94.2285743361458,92.99536473827887,91.68489811711284
2.041666666666668,101.88148125696354,101.0904810529471,100.2531184131795,99.36619498108351,98.42628925663271,97.42974642466058,96.37266953369014,95.25091267807055,94.06007700902023,92.79551060837431,91.45231350697271
2.0833333333333344,101.91668236742227,101.1044961862564,100.24485397349603,99.3345124067154,98.37000719107212,97.34764407625663,96.26349149648642,95.11337553367069,93.89287808166027,92.59733930188855,91.22186571150365
2.125000000000001,101.95176129324497,101.11845690709853,100.23662525131017,99.3029816399866,98.3140230752944,97.26602050456903,96.15501297342699,94.97680442017484,93.72696403863416,92.40083135186858,90.99352739120006
2.1666666666666674,101.9867183665705,101.1323634112542,100.22843208654174,99.27160186416441,98.25833503171333,97.18487223618612,96.04722819584393,94.84119036850285,93.56232154930395,92.20596758815088,90.7672716685062
2.208333333333334,102.0215539193424,101.14621589392402,100.22027431987641,99.24037226771077,98.20294119743653,97.10419582982693,95.94013145665049,94.70652451834253,93.39893746467406,92.01272913172164,90.54307211809328
2.2500000000000004,102.05626828330273,101.15171155784383,100.19445616635514,99.1809945847238,98.10760056667725,96.9703249022037,95.76499405113611,94.48721259360296,93.13237064800875,91.69565764901884,90.17208415321264
2.291666666666667,102.09086178998608,101.15718496431695,100.16875858066668,99.12193436336669,98.012840154872,96.83737692516563,95.59121915292397,94.2698196401573,92.86842005210778,91.38206873836951,89.80564768886879
2.3333333333333335,102.12533477071347,101.16263620105998,100.14318094173258,99.06318957305214,97.91865549658625,96.70534352899813,95.418792414844,94.05432244381267,92.60704960745832,91.0719080142857,89.44368259788335
2.375,102.15968755658643,101.16806535546365,100.11772263218613,99.0047581993781,97.8250421705488,96.57421644297675,95.24769968825362,93.84069816086523,92.34822390192478,90.76512221503599,89.08611061999956
2.4166666666666665,102.19392047848112,101.17347251459401,100.09238303834564,98.94663824396753,97.73199579910666,96.44398749390602,95.07792701961155,93.62892431073219,92.09190816583194,90.46165917375852,88.7328553078102
2.458333333333333,102.22803386704246,101.17885776519331,100.06716155018803,98.88882772431013,97.63951204768826,96.3146486046841,94.90946064712259,93.41897876875899,91.83806825745246,90.16146779046034,88.38384197455396
2.4999999999999996,102.26202805267826,101.18422119368117,100.04205756132262,98.83132467360603,97.54758662427442,96.18619179289276,94.74228699745134,93.21083975919686,91.58667064888597,89.86449800487179,88.03899764370556
2.541666666666666,102.29590336555357,101.18956288615556,100.01707046896509,98.77412714061121,97.4562152788772,96.05860916941212,94.57639268250334,93.00448584834606,91.33768241231759,89.57070077012573,87.69825100028797
2.5833333333333326,102.32966013558496,101.19488292839381,99.99219967391178,98.71723318948487,97.3653938030263,95.93189293705967,94.41176449627184,92.7998959378601,91.09107120664403,89.2800280272321,87.36153234383859
2.624999999999999,102.36329869243484,101.20018140585375,99.96744458051417,98.66064089963847,97.2751180292631,95.80603538925311,94.24838941174902,92.59704925820678,90.8468052644558,88.99243268032045,87.0287735429641
2.6666666666666656,102.39681936550589,101.20545840367464,99.94280459665349,98.60434836558665,97.18538383064211,95.68102890869636,94.08625457789977,92.39592536228166,90.60485337936437,88.70786857262304,86.69990799142182
2.708333333333332,102.43022248393554,101.21071400667827,99.91827913371569,98.54835369679991,97.09618712023952,95.55686596608855,93.92534731669669,92.19650411916976,90.3651848936642,88.42629046317342,86.37487056566799
2.7499999999999987,102.46350837659044,101.21594829936991,99.89386760656647,98.49265501755893,97.00752385066912,95.43353911885525,93.76565512021486,91.99876570805168,90.1277696863185,88.14765400419513,86.05359758381628
2.791666666666665,102.49667737206107,101.22116136593947,99.8695694335267,98.4372504668107,96.91939001360504,95.31104100990169,93.6071656477851,91.80269061225005,89.89257816125975,87.8719157191573,85.73602676595206
2.8333333333333317,102.52972979865635,101.22635329026235,99.84538403634788,98.38213819802621,96.83178163931164,95.18936436638738,93.44986672320408,91.60825961341277,89.65958123599471,87.59903298147402,85.4220971957504
2.8749999999999982,102.56266598439827,101.23152415590063,99.82131084018792,98.32731637905997,96.74469479617994,95.06850199852185,93.29374633200018,91.41545378582911,89.42875033050521,87.32896399382555,85.11174928334842
2.9166666666666647,102.59548625701666,101.236674046104,99.79734927358706,98.27278319201096,96.65812559027093,94.94844679838096,93.13879261875381,91.22425449087551,89.20005735643538,87.06166776808051,84.80492472942383
2.9583333333333313,102.6281909439439,101.2418030438108,99.77349876844407,98.21853683308544,96.57207016486527,94.82919173874342,92.98499388447073,91.03464337158722,88.97347470655713,86.7971041057985,84.50156649043498
2.999999999999998,102.66078037230984,101.24691123164904,99.74975875999256,98.16457551246108,96.48652470001964,94.7107298719471,92.8323385840074,90.84660234735283,88.74897524450519,86.535233579294,84.2016187449781
3.0416666666666643,102.6932548689365,101.2519986919374,99.72612868677759,98.1108974541529,96.40148541212926,94.59305432876484,92.68081532354698,90.66011360872821,88.52653229477404,86.27601751324237,83.9050268612205
3.083333333333331,102.7256147603332,101.2570655066863,99.70260799063233,98.05750089588064,96.3169485534968,94.47615831729921,92.53041285812488,90.47515961236697,88.30611963296865,86.0194179668103,83.61173736536973
3.1249999999999973,102.75786037269133,101.26211175759882,99.67919611665515,98.0043840889376,96.23291041190727,94.3600351218959,92.3811200892028,90.29172307606402,88.08771147630183,85.76539771629312,83.32169791114026
3.166666666666664,102.78999203187949,101.26713752607178,99.65589251318661,97.9515452980612,96.14936731020914,94.2446781020756,92.23292606228996,90.10978697390983,87.8712824743308,85.5139202382424,83.03485725018135
