Time,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.0,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.02,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.04,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.06,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.08,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.1,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.12,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.14,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.16,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.18,PSI = 0.9 & Fraction Size = 0.0 & Delta = 0.2
10.541666666666666,106.96923032017693,100.87719509876658,94.70641838092632,88.4899527781838,82.26415183027623,76.06805187769525,69.94256856007303,63.92952849135431,58.07057249318064,52.40598146072036,46.973487468508225
10.583333333333332,106.98581284238153,100.84903560542736,94.63497994523009,88.37731771217202,82.11303155386616,75.88177296461056,69.72503223100806,63.68514242529722,57.80415581624529,52.12264596869064,46.678500301138605
10.624999999999998,107.00233152454886,100.82100881818563,94.56394557288203,88.26543557261373,81.96309038932526,75.69717304749128,69.50974100630947,63.44362228644408,57.54126516300885,51.84351693255067,46.388398690852824
10.666666666666664,107.0187865920665,100.79311404272201,94.49331245681871,88.1542997965867,81.8143158767272,75.51423110904254,69.29666214833917,63.20492001536367,57.28183323049996,51.56850373737551,46.10306471959888
10.70833333333333,107.03517826968957,100.76535058896138,94.42307781467314,88.04390389556804,81.66669572919095,75.33292647928569,69.08576355083487,62.96898861920197,57.025794415847166,51.29751835055027,45.82238423211718
10.749999999999996,107.05150678154118,100.73771777104162,94.35323888850408,87.93424145438146,81.52021782988342,75.15323882840788,68.8770137237549,62.73578214224831,56.77308476292387,51.030475230422276,45.546246687026596
10.791666666666663,107.06777235111282,100.71021490728245,94.2837929445291,87.82530613016249,81.37487022908448,74.97514815978765,68.67038177855744,62.505255637470924,56.52364191099013,50.76729123880352,45.274545014927156
10.833333333333329,107.08397520126486,100.68284132015475,94.21473727286084,87.71709165134098,81.23064114131249,74.79863480319143,68.46583741389976,62.27736513898482,56.27740504524458,50.50788555713559,45.007175483136336
10.874999999999995,107.10011555422697,100.65559633625003,94.14606918724705,87.60959181664103,81.08751894250894,74.62367940813607,68.26335090174355,62.05206763541666,56.0343148492043,50.25217960613948,44.74403756670027
10.91666666666666,107.11619363159859,100.62847928625013,94.0777860248137,87.50280049409751,80.9454921672809,74.45026293741277,68.06289307385303,61.82932104413263,55.794313458834104,50.00009696878226,44.4850338253426
10.958333333333327,107.13220965434948,100.60148950489734,94.00988514581181,87.39671162008916,80.80454950619983,74.27836666076772,67.86443530867287,61.609084186296826,55.55734441835081,49.75156331640219,44.23006978603472
10.999999999999993,107.1481638428201,100.57462633096466,93.9423639333672,87.29131919838782,80.66467980315534,74.10797214873523,67.66794951857344,61.39131676272925,55.32335263763155,49.50650633784196,43.97905383089001
11.041666666666659,107.16405641672226,100.54788910722631,93.87521979323381,87.18661729922351,80.52587205276271,73.93906126661889,67.4734081374516,61.175979330533515,55.0922843511586,49.26485567144839,43.73189709010241
11.083333333333325,107.17988759513952,100.52127718042864,93.80845015355,87.08260005836509,80.38811539782293,73.77161616861672,67.2807841086755,60.963033280465815,54.86408707843641,49.02654283980399,43.48851333966682
11.124999999999991,107.19565759652782,100.49478990126116,93.7420524645981,86.97926167621608,80.25139912683386,73.60561929208629,67.09005087336216,60.752440815018,54.63870958581979,48.79150118706339,43.24881890363369
11.166666666666657,107.211366638716,100.4684266243278,93.67602419856709,86.87659641692552,80.11571267155144,73.44105335194602,66.90118235897728,60.544164927188376,54.4161018496946,48.559665818773965,43.01273256066518
11.208333333333323,107.22701493890625,100.44218670811863,93.61036284931826,86.77459860751344,79.98104560459974,73.27790133520871,66.71415296824712,60.33816937991544,54.196215020955606,48.330973544066666,42.78017545467356
11.24999999999999,107.24260271367488,100.41606951498153,93.54506593215386,86.67326263701064,79.84738763712878,73.11614649564382,66.52893756837213,60.13441868615026,53.97900139072849,48.10536282010876,42.55107100933542
11.291666666666655,107.25813017897275,100.38102824552354,93.46124687110708,86.54322398563805,79.67445839352972,72.90439666698981,66.28311236444199,59.85983663094101,53.68141932097981,47.79081382603888,42.22568410480117
11.333333333333321,107.2735975501259,100.3461569728926,93.37792546949518,86.41411322816299,79.50299096413099,72.69474263633423,66.04010802185417,59.58887694862565,53.388317451822886,47.481634174467786,41.90655823739069
11.374999999999988,107.28900504183613,100.31145476352161,93.29509802516317,86.28592157719959,79.33296836100475,72.48715523519999,65.79987833666489,59.32147073372841,53.09959785026998,47.17769016316027,41.59351710996862
11.416666666666654,107.30435286818171,100.27692068995286,93.21276087119642,86.1586403541846,79.16437385643648,72.2816058318072,65.56237810643849,59.05755081540909,52.81516541509981,46.87885249069436,41.28639098112089
11.45833333333332,107.31964124261788,100.24255383078922,93.13091037550237,86.03226098769575,78.9971909779571,72.07806631877875,65.32756310324905,58.79705170320863,52.53492777522807,46.58499607685974,40.98501636322435
11.499999999999986,107.33487037797754,100.20835327064589,93.04954294039806,85.90677501180122,78.83140350348833,71.87650910118226,65.0953900475507,58.53990953481859,52.25879519242368,46.29599989178081,40.689235737050915
11.541666666666652,107.35004048647193,100.1743181001024,92.96865500220349,85.78217406443956,78.66699545659858,71.67690708489798,64.8658165828842,58.286062025786606,51.986680468155484,46.01174679327364,40.39889728185948
11.583333333333318,107.36515177969123,100.14044741565525,92.88824303084094,85.65844988582938,78.50395110186633,71.4792336653019,64.63880125138874,58.03544842107481,51.71849885436621,45.73212337197771,40.11385462000381
11.624999999999984,107.38020446860526,100.10674031967092,92.80830352943974,85.53559431690819,78.34225494034807,71.2834627162546,64.41430347008944,57.78800944839212,51.454167967981874,45.457019803832345,39.83396657515361
11.66666666666665,107.39519876356414,100.07319592033937,92.7288330339467,85.41359929779979,78.18189170514823,71.08956857938588,64.19228350793138,57.54368727322488,51.193607708975534,45.18632970949455,39.559096943289845
11.708333333333316,107.41013487429898,100.03981333162797,92.64982811274211,85.2924568663096,78.02284635708833,70.89752605366618,63.972702463533786,57.302425455494365,50.93674018181404,44.91995002032013,39.28911427569361
11.749999999999982,107.42501300992261,100.00659167323583,92.571285366261,85.1721591564472,77.86510408047276,70.70731038525574,63.755522243637394,57.06416890777271,50.68348962012603,44.65778085055356,39.02389167320218
11.791666666666648,107.43983337893022,99.97353007054866,92.49320142661973,85.05269839697581,77.70865027894884,70.51889725762298,63.54070554222037,56.828863854992555,50.43378231443809,44.399725375393366,38.76330659105548
11.833333333333314,107.45459618920012,99.94062765459394,92.41557295724797,84.93406690998786,77.55347057145839,70.33226278192379,63.328215820258464,56.59645779558812,50.18754654283424,44.14568971462045,38.50724065370259
11.87499999999998,107.46930164799451,99.90788356199661,92.33839665252557,84.81625710950617,77.39955078827887,70.14738348763373,63.118017286106586,56.366899464009045,49.94471250440177,43.895582821495466,38.25557947898003
11.916666666666647,107.4839499619601,99.87529693493514,92.26166923742461,84.69926150011031,77.24687696715147,69.96423631342536,62.910074876479364,56.140138794550566,49.70521225533355,43.649316376648954,38.008212511113356
11.958333333333313,107.49854133712896,99.842866921098,92.18538746715645,84.58307267558749,77.095435349494,69.78279859828334,62.70435423800967,55.91612688644647,49.468979647564105,43.40680468670445,37.765032862029535
