Time,Lambda = 0.0 & Alpha = 0.0,Lambda = 0.01 & Alpha = 0.0,Lambda = 0.02 & Alpha = 0.0,Lambda = 0.03 & Alpha = 0.0,Lambda = 0.04 & Alpha = 0.0,Lambda = 0.05 & Alpha = 0.0,Lambda = 0.06 & Alpha = 0.0,Lambda = 0.07 & Alpha = 0.0,Lambda = 0.08 & Alpha = 0.0,Lambda = 0.09 & Alpha = 0.0,Lambda = 0.1 & Alpha = 0.0
25.50000000000015,2.514899235847987,3.3505669034786814,4.465181407160698,5.947187747223088,7.9065942300149015,10.473783225901116,13.79188487730229,17.99893888590369,23.197539140767628,29.414902222794396,36.565014804451245
25.541666666666817,2.514899235847987,3.3519211394995856,4.468754226647547,5.954227758255703,7.918842925308934,10.493563442820678,13.822113116711433,18.0429751761624,23.25877988874069,29.496077897045083,36.66730421820115
25.583333333333485,2.514899235847987,3.353275905844616,4.472329785042442,5.961275630536624,7.931109137743131,10.513377113092496,13.852398178229105,18.08709827737386,23.320139424419498,29.57739648603055,36.769738639563236
25.625000000000153,2.514899235847987,3.35463120270768,4.475908084253102,5.968331371725258,7.9433928878489,10.53322427854795,13.882740127316852,18.13130825826194,23.381617751877357,29.658857794218367,36.87231748603067
25.66666666666682,2.514899235847987,3.355987030282742,4.479489126188267,5.975394989485813,7.955694196167619,10.553104981014345,13.913139029326162,18.17560518708089,23.44321487388091,29.74046162337865,36.975040170942016
25.70833333333349,2.514899235847987,3.3573433887638284,4.483072912757699,5.982466491487299,7.968013083250586,10.57301926231466,13.943594949497463,18.21998913161257,23.504930791885,29.82220777257959,37.07790610348872
25.750000000000156,2.514899235847987,3.3587002783450246,4.486659445872178,5.989545885403525,7.980349569658976,10.59296716426728,13.974107952959123,18.26446015916372,23.5667655060276,29.904096038183045,37.18091468872294
25.791666666666824,2.514899235847987,3.3600576992204765,4.490248727443508,5.99663317891309,7.992703675963802,10.612948728685746,14.004678104726434,18.309018336563174,23.62871901512472,29.98612621384023,37.28406532756554
25.833333333333492,2.514899235847987,3.361415651584388,4.493840759384515,6.003728379699381,8.005075422745863,10.63296399737849,14.035305469700614,18.353663730159138,23.690791316665337,30.068298090487488,37.38735741681433
25.87500000000016,2.514899235847987,3.3627741356310246,4.497435543609042,6.0108314954505735,8.017464830595706,10.653013012148564,14.065990112667777,18.3983964058164,23.75298240680635,30.150611456342148,37.490790349152576
25.916666666666828,2.514899235847987,3.3641331515547113,4.501033082031956,6.017942533859622,8.02987192011358,10.673095814793397,14.096732098297934,18.443216428913587,23.815292280367537,30.23306609689849,37.59436351315768
25.958333333333496,2.514899235847987,3.3654926995498315,4.504633376569146,6.02506150262426,8.042296711909387,10.693212447104512,14.127531491143968,18.488123864340388,23.87772093082653,30.31566179492377,37.69807629331021
26.000000000000163,2.514899235847987,3.3668527798108308,4.508236429137519,6.032188409446996,8.05473922660264,10.713362950867275,14.158388355640607,18.53311877649478,23.94026835031383,30.398398330454345,37.80192807000299
26.04166666666683,2.514899235847987,3.368213392532212,4.511842241655008,6.039323262035105,8.06719948482242,10.73354736786062,14.189302756103414,18.57820122928027,24.002934529607792,30.48127548079191,37.905918219550614
26.0833333333335,2.514899235847987,3.3695745379085396,4.515450816040562,6.046466068100632,8.079677507207327,10.753765739856787,14.220274756727747,18.623371286103108,24.065719458129664,30.564293020499797,38.01004611419908
26.125000000000167,2.514899235847987,3.370936216134438,4.519062154214155,6.053616835360382,8.09217331440543,10.774018108621057,14.251304421587735,18.66862900986951,24.128623123938635,30.64745072139937,38.11431112213566
26.166666666666835,2.514899235847987,3.3722984274045906,4.522676258096782,6.0607755715359195,8.104686927074233,10.794304515911476,14.282391814635243,18.713974462982893,24.1916455137269,30.730748352566533,38.21871260749909
26.208333333333503,2.514899235847987,3.373661171913741,4.526293129610458,6.067942284353561,8.117218365880621,10.814625003478593,14.313536999698846,18.75940770734108,24.25478661281472,30.814185680328308,38.32324993038992
26.25000000000017,1.7717946675991363,2.3856643381191462,3.216233395809748,4.338852265838145,5.851702280558079,7.878571475664321,10.567551388360574,14.081352410843305,18.57419584965214,24.152682307707313,30.826073244541014
26.29166666666684,1.7717946675991363,2.3866372161631917,3.218837031019926,4.34406704674658,5.860948372754488,7.893834957498288,10.591481831779912,14.11725711821531,18.62581703612639,24.22364185735467,30.918966972828418
26.333333333333506,1.7717946675991363,2.3876104822361475,3.221442711018464,4.34928783989364,5.870208259658131,7.909125744366465,10.615460744670164,14.153240021663997,18.677552730772426,24.294751638336198,31.012032503433062
26.375000000000174,1.7717946675991363,2.3885841364856706,3.2240504373093315,4.354514651596991,5.879481959273821,7.9244438763316785,10.639488199276036,14.189301223367492,18.729403026645883,24.36601162667038,31.10526950330656
26.416666666666842,1.7717946675991363,2.389558179059468,3.2266602113974385,4.359747488179453,5.888769489621694,7.939789393481278,10.663564267831033,14.22544082528155,18.781368015938934,24.43742179615754,31.198677635189785
26.45833333333351,1.7717946675991363,2.390532610105298,3.2292720347886372,4.364986355969011,5.898070868737205,7.9551623359270005,10.687689022556793,14.261658929137337,18.83344778997488,24.50898211837109,31.292256557607953
26.500000000000178,1.7717946675991363,2.3915074297709675,3.231885908989721,4.370231261298808,5.907386114671105,7.970562743804841,10.711862535662444,14.297955636439191,18.88564243920271,24.58069256264881,31.3860059248659
26.541666666666845,1.7717946675991363,2.3924826382043354,3.234501835508425,4.3754822105071485,5.916715245489433,7.9859906572749155,10.736084879343927,14.33433104846239,18.937952053191662,24.652553096084198,31.479925387043526
26.583333333333513,1.7717946675991363,2.3934582355533105,3.237119815853427,4.380739209937499,5.926058279273496,8.001446116521327,10.76035612578335,14.370785266250905,18.990376720625793,24.7245636835178,31.574014589991457
26.62500000000018,1.7717946675991363,2.3944342219658514,3.2397398515343454,4.386002265938488,5.9354152341198585,8.016929161752033,10.78467634714831,14.407318390615147,19.042916529298516,24.79672428752868,31.668273175326853
26.66666666666685,1.7717946675991363,2.3954105975899687,3.2423619440617446,4.391271384863907,5.944786128140326,8.032439833198703,10.809045615591229,14.443930522129712,19.09557156610716,24.869034868425793,31.762700780429427
26.708333333333517,1.7717946675991363,2.3963873625737224,3.24498609494713,4.396546573072709,5.954170979461925,8.047978171116586,10.833464003248686,14.480621761131108,19.148341917047517,24.94149538423952,31.85729703843765
26.750000000000185,1.7717946675991363,2.397364517065223,3.247612305702951,4.401827836929013,5.963569806226898,8.063544215784376,10.857931582240735,14.517392207715488,19.201227667208368,25.01410579071321,31.95206157824515
26.791666666666853,1.7717946675991363,2.398342061212632,3.2502405778426016,4.407115182802102,5.972982626592678,8.07913800750406,10.882448424670233,14.554241961736373,19.254228900766048,25.086866041294716,32.04699402449727
26.83333333333352,1.7717946675991363,2.39931999516416,3.252870912880418,4.412408617066419,5.982409458731879,8.094759586600796,10.907014602622164,14.591171122802361,19.307345700978956,25.159776087128044,32.14209399758789
26.87500000000019,1.7717946675991363,2.4002983190680705,3.2555033123316823,4.417708146101576,5.991850320832278,8.110408993422764,10.931630188162943,14.628179790274835,19.360578150182103,25.232835877044998,32.23736111365634
26.916666666666856,1.7717946675991363,2.4012770330726756,3.2581377777126215,4.42301377629235,6.001305231096801,8.126086268341023,10.956295253339743,14.665268063265666,19.413926329781635,25.306045357556894,32.3327949845846
26.958333333333524,1.7717946675991363,2.402256137326339,3.2607743105404063,4.42832551402868,6.010774207743504,8.141791451749375,10.981009870179802,14.702436040634911,19.467390320249354,25.379404472846314,32.42839521799465
27.000000000000192,1.7717946675991363,2.4032356319774744,3.263412912333154,4.4336433657056755,6.02025726900556,8.157524584064223,11.005774110689735,14.739683820988487,19.520970201117255,25.4529131647589,32.52416141724601
27.04166666666686,1.7717946675991363,2.404215517174546,3.266053584609928,4.438967337723609,6.029754433131244,8.173285705724423,11.030588046854827,14.777011502675867,19.57466605097203,25.526571372795203,32.620093181433525
27.083333333333528,1.7717946675991363,2.4051957930660692,3.2686963288907354,4.444297436487921,6.039265718383912,8.189074857191141,11.055451750638353,14.814419183787745,19.62847794744961,25.600379034102573,32.71619010538527
