Time,Lambda = 0.0 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.01 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.02 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.03 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.04 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.05 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.06 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.07 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.08 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.09 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.1 / Alpha = 0.0 / Delta = 0.1
14.499999999999929,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.541666666666595,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.583333333333261,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.624999999999927,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.666666666666593,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.70833333333326,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.749999999999925,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.791666666666591,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.833333333333258,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.874999999999924,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.91666666666659,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.958333333333256,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
14.999999999999922,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.041666666666588,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.083333333333254,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.12499999999992,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.166666666666586,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.208333333333252,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.249999999999918,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016,35.303692060125016
15.291666666666584,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.33333333333325,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.374999999999917,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.416666666666583,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.458333333333249,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.499999999999915,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.54166666666658,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.583333333333247,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.624999999999913,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.666666666666579,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.708333333333245,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.749999999999911,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.791666666666577,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.833333333333243,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.87499999999991,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.916666666666575,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.958333333333242,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
15.999999999999908,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.041666666666575,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.083333333333243,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.12499999999991,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.16666666666658,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.208333333333247,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.249999999999915,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514,31.773322854112514
16.291666666666583,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.33333333333325,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.37499999999992,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.416666666666586,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.458333333333254,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.499999999999922,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.54166666666659,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.583333333333258,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.624999999999925,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.666666666666593,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.70833333333326,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.74999999999993,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.791666666666597,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.833333333333265,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.874999999999932,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.9166666666666,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.958333333333268,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
16.999999999999936,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.041666666666604,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.08333333333327,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.12499999999994,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.166666666666607,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.208333333333275,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.249999999999943,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264,28.595990568701264
17.29166666666661,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.33333333333328,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.374999999999947,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.416666666666615,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.458333333333282,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.49999999999995,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.541666666666618,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.583333333333286,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.624999999999954,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.66666666666662,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.70833333333329,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.749999999999957,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.791666666666625,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.833333333333293,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.87499999999996,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.91666666666663,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.958333333333297,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
17.999999999999964,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.041666666666632,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.0833333333333,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.124999999999968,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.166666666666636,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.208333333333304,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.24999999999997,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137,25.736391511831137
18.29166666666664,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.333333333333307,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.374999999999975,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.416666666666643,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.45833333333331,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.49999999999998,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.541666666666647,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.583333333333314,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.624999999999982,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.66666666666665,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.708333333333318,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.749999999999986,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.791666666666654,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.83333333333332,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.87499999999999,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.916666666666657,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.958333333333325,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
18.999999999999993,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.04166666666666,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.08333333333333,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.124999999999996,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.166666666666664,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.208333333333332,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.25,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.291666666666668,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.333333333333336,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.375000000000004,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.41666666666667,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.45833333333334,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.500000000000007,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.541666666666675,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.583333333333343,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.62500000000001,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.66666666666668,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.708333333333346,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.750000000000014,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.791666666666682,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.83333333333335,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.875000000000018,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.916666666666686,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
19.958333333333353,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.00000000000002,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.04166666666669,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.083333333333357,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.125000000000025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.166666666666693,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.20833333333336,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.25000000000003,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.291666666666696,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.333333333333364,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
20.375000000000032,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025,23.162752360648025
