Time,Lambda = 0.0 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.01 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.02 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.03 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.04 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.05 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.06 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.07 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.08 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.09 / Alpha = 0.0 / Delta = 0.1,Lambda = 0.1 / Alpha = 0.0 / Delta = 0.1
1.375,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.4166666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.4583333333333335,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.5416666666666665,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.5833333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.6666666666666665,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.708333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.7499999999999998,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.7916666666666665,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.833333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.8749999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.9166666666666663,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.958333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.9999999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.041666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.083333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.125,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.1666666666666665,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.208333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2.25,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.291666666666667,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.3333333333333335,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.375,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.416666666666667,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.458333333333334,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.5000000000000004,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.541666666666667,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.583333333333334,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.625000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.6666666666666674,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.708333333333334,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.750000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.791666666666668,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.8333333333333344,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.875000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.916666666666668,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2.958333333333335,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.0000000000000013,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.041666666666668,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.0833333333333344,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.125000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.1666666666666674,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.208333333333334,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
3.2500000000000004,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.291666666666667,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.3333333333333335,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.375,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.4166666666666665,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.458333333333333,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.4999999999999996,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.541666666666666,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.5833333333333326,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.624999999999999,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.6666666666666656,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.708333333333332,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.7499999999999987,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.791666666666665,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.8333333333333317,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.8749999999999982,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.9166666666666647,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.9583333333333313,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
3.999999999999998,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.041666666666664,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.08333333333333,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.124999999999997,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.166666666666664,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.20833333333333,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.2499999999999964,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
4.291666666666663,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.33333333333333,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.3749999999999964,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.4166666666666625,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.4583333333333295,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.4999999999999964,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.5416666666666625,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.583333333333329,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.624999999999996,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.6666666666666625,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.708333333333329,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.749999999999995,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.791666666666662,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.833333333333329,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.874999999999995,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.916666666666661,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.958333333333328,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
4.999999999999995,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.041666666666661,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.083333333333328,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.124999999999995,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.166666666666662,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.208333333333329,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.249999999999996,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9,72.9
5.2916666666666625,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.3333333333333295,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.3749999999999964,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.416666666666663,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.45833333333333,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.499999999999997,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.541666666666664,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.583333333333331,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.624999999999998,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.666666666666665,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.708333333333332,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.749999999999999,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.791666666666666,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.833333333333333,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.875,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.916666666666667,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
5.958333333333334,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.000000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.041666666666668,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.083333333333335,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.125000000000002,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.166666666666669,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.208333333333336,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.250000000000003,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.29166666666667,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.333333333333337,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.3750000000000036,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.4166666666666705,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.4583333333333375,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.500000000000004,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.541666666666671,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.583333333333338,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.625000000000005,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.666666666666672,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.708333333333339,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.750000000000006,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.791666666666673,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.83333333333334,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.875000000000007,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.916666666666674,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
6.958333333333341,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.000000000000008,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.041666666666675,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.083333333333342,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.125000000000009,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.166666666666676,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.208333333333343,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.25000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.291666666666677,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.333333333333344,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.375000000000011,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.416666666666678,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.458333333333345,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.5000000000000115,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.5416666666666785,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.5833333333333455,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.625000000000012,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.666666666666679,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.708333333333346,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.750000000000013,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.79166666666668,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.833333333333347,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.875000000000014,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.916666666666681,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
7.958333333333348,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.000000000000014,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.041666666666682,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.08333333333335,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.125000000000016,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.166666666666682,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.20833333333335,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001,65.61000000000001
8.250000000000018,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
8.291666666666684,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
8.33333333333335,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
8.375000000000018,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
8.416666666666686,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
8.458333333333352,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
8.500000000000018,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014,59.049000000000014
