Time,Lambda = 0.07903225806451612 / Alpha = 0.0 / Delta = 0.03
0.0,111.11111111111111
0.041666666666666664,111.11111111111111
0.08333333333333333,111.11111111111111
0.125,111.11111111111111
0.16666666666666666,111.11111111111111
0.20833333333333331,111.11111111111111
0.24999999999999997,107.77777777777777
0.29166666666666663,104.54444444444444
0.3333333333333333,104.54444444444444
0.375,104.54444444444444
0.4166666666666667,104.54444444444444
0.45833333333333337,104.54444444444444
0.5,104.54444444444444
0.5416666666666666,104.54444444444444
0.5833333333333333,104.54444444444444
0.6249999999999999,104.54444444444444
0.6666666666666665,104.54444444444444
0.7083333333333331,104.54444444444444
0.7499999999999998,104.54444444444444
0.7916666666666664,104.54444444444444
0.833333333333333,104.54444444444444
0.8749999999999997,104.54444444444444
0.9166666666666663,104.54444444444444
0.9583333333333329,104.54444444444444
0.9999999999999996,104.54444444444444
1.0416666666666663,104.54444444444444
1.083333333333333,104.54444444444444
1.1249999999999998,104.54444444444444
1.1666666666666665,104.54444444444444
1.2083333333333333,104.54444444444444
1.25,101.4081111111111
1.2916666666666667,101.4081111111111
1.3333333333333335,101.4081111111111
1.3750000000000002,101.4081111111111
1.416666666666667,101.4081111111111
1.4583333333333337,101.4081111111111
1.5000000000000004,101.4081111111111
1.5416666666666672,101.4081111111111
1.583333333333334,101.4081111111111
1.6250000000000007,101.4081111111111
1.6666666666666674,101.4081111111111
1.7083333333333341,101.4081111111111
1.7500000000000009,101.4081111111111
1.7916666666666676,101.4081111111111
1.8333333333333344,101.4081111111111
1.875000000000001,101.4081111111111
1.9166666666666679,101.4081111111111
1.9583333333333346,101.4081111111111
2.0000000000000013,101.4081111111111
2.041666666666668,101.4081111111111
2.0833333333333344,101.4081111111111
2.125000000000001,101.4081111111111
2.1666666666666674,101.4081111111111
2.208333333333334,101.4081111111111
2.2500000000000004,98.36586777777777
2.291666666666667,98.36586777777777
2.3333333333333335,98.36586777777777
2.375,98.36586777777777
2.4166666666666665,98.36586777777777
2.458333333333333,98.36586777777777
2.4999999999999996,98.36586777777777
2.541666666666666,98.36586777777777
2.5833333333333326,98.36586777777777
2.624999999999999,98.36586777777777
2.6666666666666656,98.36586777777777
2.708333333333332,98.36586777777777
2.7499999999999987,98.36586777777777
2.791666666666665,98.36586777777777
2.8333333333333317,98.36586777777777
2.8749999999999982,98.36586777777777
2.9166666666666647,98.36586777777777
2.9583333333333313,98.36586777777777
2.999999999999998,98.36586777777777
3.0416666666666643,98.36586777777777
3.083333333333331,98.36586777777777
3.1249999999999973,98.36586777777777
3.166666666666664,98.36586777777777
3.2083333333333304,98.36586777777777
3.249999999999997,98.36586777777777
3.2916666666666634,95.41489174444443
3.33333333333333,95.41489174444443
3.3749999999999964,95.41489174444443
3.416666666666663,95.41489174444443
3.4583333333333295,95.41489174444443
3.499999999999996,95.41489174444443
3.5416666666666625,95.41489174444443
3.583333333333329,95.41489174444443
3.6249999999999956,95.41489174444443
3.666666666666662,95.41489174444443
3.7083333333333286,95.41489174444443
3.749999999999995,95.41489174444443
3.7916666666666616,95.41489174444443
3.833333333333328,95.41489174444443
3.8749999999999947,95.41489174444443
3.916666666666661,95.41489174444443
3.9583333333333277,95.41489174444443
3.9999999999999942,95.41489174444443
4.041666666666661,95.41489174444443
4.083333333333328,95.41489174444443
4.124999999999995,95.41489174444443
4.166666666666662,95.41489174444443
4.208333333333329,95.41489174444443
4.249999999999996,95.41489174444443
4.2916666666666625,92.55244499211109
4.3333333333333295,92.55244499211109
4.3749999999999964,92.55244499211109
4.416666666666663,92.55244499211109
4.45833333333333,92.55244499211109
4.499999999999997,92.55244499211109
4.541666666666664,92.55244499211109
4.583333333333331,92.55244499211109
4.624999999999998,92.55244499211109
4.666666666666665,92.55244499211109
4.708333333333332,92.55244499211109
4.749999999999999,92.55244499211109
4.791666666666666,92.55244499211109
4.833333333333333,92.55244499211109
4.875,92.55244499211109
4.916666666666667,92.55244499211109
4.958333333333334,92.55244499211109
5.000000000000001,92.55244499211109
5.041666666666668,92.55244499211109
5.083333333333335,92.55244499211109
5.125000000000002,92.55244499211109
5.166666666666669,92.55244499211109
5.208333333333336,92.55244499211109
5.250000000000003,92.55244499211109
5.29166666666667,92.55244499211109
5.333333333333337,92.55244499211109
5.3750000000000036,92.55244499211109
5.4166666666666705,92.55244499211109
5.4583333333333375,92.55244499211109
5.500000000000004,92.55244499211109
5.541666666666671,92.55244499211109
5.583333333333338,92.55244499211109
5.625000000000005,92.55244499211109
5.666666666666672,92.55244499211109
5.708333333333339,92.55244499211109
5.750000000000006,92.55244499211109
5.791666666666673,92.55244499211109
5.83333333333334,92.55244499211109
5.875000000000007,92.55244499211109
5.916666666666674,92.55244499211109
5.958333333333341,92.55244499211109
6.000000000000008,92.55244499211109
6.041666666666675,92.55244499211109
6.083333333333342,92.55244499211109
6.125000000000009,92.55244499211109
6.166666666666676,92.55244499211109
6.208333333333343,92.55244499211109
6.25000000000001,92.55244499211109
6.291666666666677,92.55244499211109
6.333333333333344,92.55244499211109
6.375000000000011,92.55244499211109
6.416666666666678,92.55244499211109
6.458333333333345,92.55244499211109
6.5000000000000115,92.55244499211109
6.5416666666666785,92.55244499211109
6.5833333333333455,92.55244499211109
6.625000000000012,92.55244499211109
6.666666666666679,92.55244499211109
6.708333333333346,92.55244499211109
6.750000000000013,92.55244499211109
6.79166666666668,92.55244499211109
6.833333333333347,92.55244499211109
6.875000000000014,92.55244499211109
6.916666666666681,92.55244499211109
6.958333333333348,92.55244499211109
7.000000000000015,92.55244499211109
7.041666666666682,92.55244499211109
7.083333333333349,92.55244499211109
7.125000000000016,92.55244499211109
7.166666666666683,92.55244499211109
7.20833333333335,92.55244499211109
7.250000000000017,89.77587164234775
7.291666666666684,89.77587164234775
7.333333333333351,89.77587164234775
7.375000000000018,89.77587164234775
7.416666666666685,89.77587164234775
7.458333333333352,89.77587164234775
7.500000000000019,89.77587164234775
7.541666666666686,89.77587164234775
7.583333333333353,89.77587164234775
7.6250000000000195,89.77587164234775
7.6666666666666865,89.77587164234775
7.7083333333333535,89.77587164234775
7.75000000000002,89.77587164234775
7.791666666666687,89.77587164234775
7.833333333333354,89.77587164234775
7.875000000000021,89.77587164234775
7.916666666666688,89.77587164234775
7.958333333333355,89.77587164234775
8.000000000000021,89.77587164234775
8.041666666666687,89.77587164234775
8.083333333333353,89.77587164234775
8.12500000000002,89.77587164234775
8.166666666666686,89.77587164234775
8.208333333333352,89.77587164234775
8.250000000000018,87.08259549307732
8.291666666666684,87.08259549307732
8.33333333333335,87.08259549307732
8.375000000000016,87.08259549307732
8.416666666666682,87.08259549307732
8.458333333333348,87.08259549307732
8.500000000000014,87.08259549307732
8.54166666666668,87.08259549307732
8.583333333333346,87.08259549307732
8.625000000000012,87.08259549307732
8.666666666666679,87.08259549307732
8.708333333333345,87.08259549307732
8.75000000000001,87.08259549307732
8.791666666666677,87.08259549307732
8.833333333333343,87.08259549307732
8.875000000000009,87.08259549307732
8.916666666666675,87.08259549307732
8.958333333333341,87.08259549307732
9.000000000000007,87.08259549307732
9.041666666666673,87.08259549307732
9.08333333333334,87.08259549307732
9.125000000000005,87.08259549307732
9.166666666666671,87.08259549307732
9.208333333333337,87.08259549307732
9.250000000000004,84.470117628285
9.29166666666667,84.470117628285
9.333333333333336,84.470117628285
9.375000000000002,84.470117628285
9.416666666666668,84.470117628285
9.458333333333334,84.470117628285
9.5,84.470117628285
9.541666666666666,84.470117628285
9.583333333333332,84.470117628285
9.624999999999998,84.470117628285
9.666666666666664,84.470117628285
9.70833333333333,84.470117628285
9.749999999999996,84.470117628285
9.791666666666663,84.470117628285
9.833333333333329,84.470117628285
9.874999999999995,84.470117628285
9.91666666666666,84.470117628285
9.958333333333327,84.470117628285
9.999999999999993,84.470117628285
10.041666666666659,84.470117628285
10.083333333333325,84.470117628285
10.124999999999991,84.470117628285
10.166666666666657,84.470117628285
10.208333333333323,84.470117628285
10.24999999999999,84.470117628285
10.291666666666655,81.93601409943645
10.333333333333321,81.93601409943645
10.374999999999988,81.93601409943645
10.416666666666654,81.93601409943645
10.45833333333332,81.93601409943645
10.499999999999986,81.93601409943645
10.541666666666652,81.93601409943645
10.583333333333318,81.93601409943645
10.624999999999984,81.93601409943645
10.66666666666665,81.93601409943645
10.708333333333316,81.93601409943645
10.749999999999982,81.93601409943645
10.791666666666648,81.93601409943645
10.833333333333314,81.93601409943645
10.87499999999998,81.93601409943645
10.916666666666647,81.93601409943645
10.958333333333313,81.93601409943645
10.999999999999979,81.93601409943645
11.041666666666645,81.93601409943645
11.08333333333331,81.93601409943645
11.124999999999977,81.93601409943645
11.166666666666643,81.93601409943645
11.208333333333309,81.93601409943645
11.249999999999975,81.93601409943645
11.291666666666641,79.47793367645335
11.333333333333307,79.47793367645335
11.374999999999973,79.47793367645335
11.41666666666664,79.47793367645335
11.458333333333306,79.47793367645335
11.499999999999972,79.47793367645335
11.541666666666638,79.47793367645335
11.583333333333304,79.47793367645335
11.62499999999997,79.47793367645335
11.666666666666636,79.47793367645335
11.708333333333302,79.47793367645335
11.749999999999968,79.47793367645335
11.791666666666634,79.47793367645335
11.8333333333333,79.47793367645335
11.874999999999966,79.47793367645335
11.916666666666632,79.47793367645335
11.958333333333298,79.47793367645335
11.999999999999964,79.47793367645335
12.04166666666663,79.47793367645335
12.083333333333297,79.47793367645335
12.124999999999963,79.47793367645335
12.166666666666629,79.47793367645335
12.208333333333295,79.47793367645335
12.249999999999961,79.47793367645335
12.291666666666627,79.47793367645335
12.333333333333293,79.47793367645335
12.37499999999996,79.47793367645335
12.416666666666625,79.47793367645335
12.458333333333291,79.47793367645335
12.499999999999957,79.47793367645335
12.541666666666623,79.47793367645335
12.58333333333329,79.47793367645335
12.624999999999956,79.47793367645335
12.666666666666622,79.47793367645335
12.708333333333288,79.47793367645335
12.749999999999954,79.47793367645335
