Time,Lambda = 0.0 & Delta = 0.1,Lambda = 0.01 & Delta = 0.1,Lambda = 0.02 & Delta = 0.1,Lambda = 0.03 & Delta = 0.1,Lambda = 0.04 & Delta = 0.1,Lambda = 0.05 & Delta = 0.1,Lambda = 0.06 & Delta = 0.1,Lambda = 0.07 & Delta = 0.1,Lambda = 0.08 & Delta = 0.1,Lambda = 0.09 & Delta = 0.1,Lambda = 0.1 & Delta = 0.1
3.9999999999999942,100.0,100.02648110028655,100.04061843972403,100.04311416960248,100.03464549145595,100.01586458756255,99.98739867090444,99.94985014107566,99.90379683346427,99.84979234987996,99.78836645964991
4.041666666666661,100.0,100.01874084281476,100.02512619743452,100.0198781684979,100.00369234015801,99.97723776332059,99.94115706613867,99.89606667325837,99.84255712025872,99.78119345067631,99.71251568395567
4.083333333333328,100.0,100.01100500685192,100.00965165147656,99.9966819651151,99.97280983607152,99.93872105922534,99.89507351240384,99.84249744407643,99.78159585790178,99.71294498071704,99.63709480161415
4.124999999999995,100.0,100.00327358928146,99.9941947769104,99.97352547537112,99.941997780351,99.90031408826924,99.84914734404344,99.789141402489,99.72091148793997,99.64504473786236,99.56210081739557
4.166666666666662,100.0,99.99554658698959,99.97875554884092,99.9504086154087,99.91125597486197,99.86201646517178,99.80337789895972,99.73599750399785,99.66050246298244,99.57749053751539,99.48753076251207
4.208333333333329,100.0,99.98782399686536,99.96333394241758,99.92733130159554,99.88058422217763,99.82382780636995,99.75776451858978,99.68306471059657,99.60036724660296,99.51028021244794,99.41338169432683
4.249999999999996,100.0,99.98010581580056,99.9479299328343,99.90429345052355,99.84998232557584,99.78574773000868,99.71230654788214,99.63034199072025,99.54050431324322,99.4434116126286,99.33965069606728
4.2916666666666625,100.0,99.96690829114773,99.92158762052257,99.86488233500148,99.79759939988521,99.72050886955275,99.6343444989978,99.53980447485601,99.4375522463668,99.32821743849487,99.21239683114612
4.3333333333333295,100.0,99.9537197458681,99.89528111557624,99.8255514766119,99.7453585023147,99.65549076529503,99.55669847329011,99.44969432465973,99.3351544627732,99.21371951051259,99.08599566800564
4.3749999999999964,100.0,99.94054017194433,99.86901035415052,99.78630066108322,99.69325912827799,99.590692439015,99.47936679429415,99.36000890188147,99.23330706247455,99.0999123332155,98.96043975085544
4.416666666666663,100.0,99.92736956136845,99.84277527254922,99.74712967489026,99.64130077552693,99.52611291814354,99.40234779713508,99.27074558948699,99.13200618121249,98.98679046758932,98.83572170870987
4.45833333333333,100.0,99.91420790614177,99.81657580722432,99.70803830525107,99.58948294413801,99.46175123572218,99.32563982842801,99.18190179144464,99.03124799004927,98.87434853034776,98.71183425418397
4.499999999999997,100.0,99.90105519827499,99.79041189477554,99.66902634012362,99.53780513649887,99.39760643036259,99.2492412461788,99.09347493251484,98.9310286949647,98.76258119321966,98.58877018231006
4.541666666666664,100.0,99.88791142978809,99.76428347194985,99.63009356820264,99.4862668572949,99.33367754620652,99.1731504196861,99.00546245804203,98.83134453645837,98.65148318224703,98.46652236937437
4.583333333333331,100.0,99.87477659271032,99.73819047564112,99.59123977891635,99.43486761349604,99.26996363288605,99.0973657294443,98.91786183374916,98.73219178915753,98.54104927709385,98.34508377177322
4.624999999999998,100.0,99.86165067908021,99.71213284288964,99.55246476242333,99.38360691434359,99.20646374548407,99.02188556704742,98.83067054553456,98.63356676143005,98.43127431036532,98.22444742488867
4.666666666666665,100.0,99.8485336809456,99.68611051088179,99.51376830960935,99.33248427133712,99.14317694449537,98.94670833509413,98.74388609927139,98.5354657950029,98.32215316693771,98.1046064419829
4.708333333333332,100.0,99.83542559036354,99.66012341694945,99.47515021208417,99.28149919822145,99.08010229578774,98.8718324470936,98.65750602060933,98.43788526458569,98.21368078329802,97.98555401311131
4.749999999999999,100.0,99.82232639940032,99.6341714985697,99.43661026217848,99.23065121097379,99.01723887056365,98.79725632737241,98.5715278547787,98.34082157749918,98.105852146894,97.86728340405361
4.791666666666666,100.0,99.80923610013151,99.60825469336439,99.39814825294073,99.17993982779093,98.95458574532218,98.7229784109824,98.48594916639685,98.24427117330906,97.99866229549365,97.74978795526292
4.833333333333333,100.0,99.79615468464182,99.5823729390997,99.35976397813403,99.12936456907646,98.89214200182118,98.6489971436094,98.40076753927701,98.14823052346446,97.89210631655467,97.63306108083219
4.875,100.0,99.78308214502518,99.5565261736857,99.32145723223307,99.07892495742819,98.82990672703995,98.57531098148301,98.31598057623916,98.05269613094141,97.78617934660313,97.51709626747787
4.916666666666667,100.0,99.77001847338474,99.53071433517599,99.28322781042107,99.02862051762557,98.76787901314206,98.50191839128716,98.2315858989233,97.95766452989102,97.68087657062162,97.40188707354027
4.958333333333334,100.0,99.75696366183277,99.5049373617672,99.24507550858667,98.97845077661722,98.70605795743856,98.42881785007164,98.1475811476049,97.86313228529242,97.57619322144645,97.28742712800057
5.000000000000001,100.0,99.74391770249075,99.4791951917987,99.20700012332097,98.9284152635086,98.64444266235152,98.35600784516463,98.06396398101242,97.76909599261033,97.47212457917387,97.17371012951389
5.041666666666668,100.0,99.73088058748925,99.45348776375204,99.16900145191443,98.87851350954962,98.58303223537787,98.28348687408588,97.98073207614713,97.67555227745713,97.36866597057512,97.06072984545816
