Time,Lambda = 0.1 & Alpha = 0.0,Lambda = 0.1 & Alpha = 0.02,Lambda = 0.1 & Alpha = 0.04,Lambda = 0.1 & Alpha = 0.06,Lambda = 0.1 & Alpha = 0.08,Lambda = 0.1 & Alpha = 0.1,Lambda = 0.1 & Alpha = 0.12,Lambda = 0.1 & Alpha = 0.14,Lambda = 0.1 & Alpha = 0.16,Lambda = 0.1 & Alpha = 0.18,Lambda = 0.1 & Alpha = 0.2
0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.041666666666666664,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928,100.04159727768928
0.08333333333333333,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457,100.08305599935457
0.125,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843,100.12437649802843
0.16666666666666666,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822,100.16555910691822
0.20833333333333331,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706,100.20660415939706
0.24999999999999997,100.24751198899492,99.78814773335306,99.35029738479798,98.93295401801572,98.53515777498036,98.15599367038006,97.79458949886273,97.45011383942327,97.12177415246546,96.80881496527324,96.5105161418185
0.29166666666666663,100.28828292938968,99.35543320232594,98.43457650191894,97.52847688480395,96.63940778897273,95.76921568128589,94.91937597809299,94.0910421733512,93.28508899372508,92.50215029970516,91.7426523639349
0.3333333333333333,100.32891731439845,99.3991609590931,98.48129416338662,97.57807475781853,96.69177216977408,95.82423068685405,94.9769250464697,94.15100928018975,93.34735962679792,92.5666122279877,91.80919623322049
0.375,100.36941547796876,99.44274516339914,98.5278616625308,97.62751655993452,96.74397524420294,95.87907978958404,95.0343042165215,94.21080305382206,93.40945401093711,92.63089546922507,91.87555941410099
0.4166666666666667,100.40977775416987,99.4861861445069,98.5742793198939,97.67680259950441,96.7960173053999,95.93376326482006,95.0915137436297,94.27042372789116,93.47137235663291,92.69500020966835,91.9417420677968
0.45833333333333337,100.45000447718417,99.52948423199715,98.62054745655198,97.72593318563655,96.84789864748669,95.98828138911274,95.1485538846042,94.32987153768573,93.53311487623131,92.75892663762613,92.00774435777801
0.5,100.49009598129867,99.57263975575857,98.6666663941033,97.77490862818274,96.89961956555288,96.04263444020481,95.20542489766846,94.38914672012447,93.59468178391792,92.82267494344792,92.07356644974767
0.5416666666666666,100.5300526008964,99.61565304597802,98.71263645465736,97.82372923772598,96.95118035564252,96.0968226970167,95.26212704244443,94.44824951374045,93.65607329570182,92.8862453195077,92.13920851162521
0.5833333333333333,100.56987467044806,99.65852443313061,98.75845796082366,97.87239532556814,97.00258131474072,96.15084643963249,95.3186605799376,94.5071801586654,93.71728962939945,92.94963796018752,92.2046707135297
0.6249999999999999,100.6095625245036,99.70125424796997,98.80413123570084,97.9209072037178,97.05382274076047,96.20470594928561,95.37502577252202,94.56593889661427,93.77833100461862,93.01285306186105,92.26995322776322
0.6666666666666665,100.64911649768398,99.74384282151867,98.84965660286554,97.96926518487811,97.10490493252945,96.25840150834479,95.43122288392546,94.62452597086956,93.83919764274235,93.07589082287718,92.33505622879427
0.7083333333333331,100.6885369246728,99.78629048505853,98.8950343863616,98.01746958243467,97.15582818977688,96.31193340029999,95.4872521792145,94.682941626266,93.899889766913,93.13875144354373,92.39997989324115
0.7499999999999998,100.72782414020821,99.82859757012103,98.94026491068928,98.06552071044355,97.20659281312048,96.36530190974838,95.54311392477973,94.74118610917492,93.96040760201626,93.20143512611095,92.4647243998553
0.7916666666666664,100.76697847907474,99.87076440847792,98.98534850079433,98.11341888361933,97.25719910405337,96.41850732238044,95.5988083883211,94.79925966748901,94.0207513746652,93.26394207475539,92.52928992950481
0.833333333333333,100.80600027609519,99.91279133213169,99.03028548205742,98.16116441732323,97.30764736493119,96.47154992496598,95.65433583883319,94.85716255060684,94.08092131318442,93.32627249556352,92.59367666515784
0.8749999999999997,100.84488986612268,99.95467867330628,99.07507618028343,98.2087576275513,97.35793789895918,96.52443000534043,95.70969654659048,94.91489500941762,94.1409176475942,93.38842659651542,92.65788479186607
0.9166666666666663,100.88364758403269,99.99642676443773,99.11972092169084,98.25619883092247,97.40807101017937,96.57714785239094,95.76489078313281,94.97245729628587,94.20074060959465,93.45040458746865,92.7219144967481
0.9583333333333329,100.9222737647151,100.03803593816497,99.16422003290133,98.30348834466717,97.45804700345775,96.6297037560427,95.81991882125092,95.02984966503627,94.26039043254995,93.51220668014206,92.78576596897311
0.9999999999999996,100.96076874306648,100.07950652732059,99.20857384092916,98.3506264866154,97.5078661844716,96.68209800724532,95.87478093497185,95.08707237093839,94.31986735147262,93.57383308809949,92.84943939974428
1.0416666666666663,100.99913285398216,100.12083886492182,99.25278267317091,98.3976135751853,97.55752885969682,96.7343308979591,95.92947739954454,95.14412567069162,94.37917160300785,93.63528402673374,92.91293498228234
1.083333333333333,101.03736643234869,100.16203328416138,99.29684685739514,98.44444992937161,97.60703533639533,96.78640272114166,95.98400849142546,95.2010098224101,94.43830342541776,93.69655971325048,92.97625291180918
