0.09,0.04362481006147521,1.0
0.09,0.019037231876176296,1.0
0.09,0.02470613694769371,1.0
0.09,0.0295797241637352,1.0
0.09,0.022607407140110412,1.0
0.09,0.044230460137077515,1.0
0.09,0.049152112676322746,1.0
0.09,0.023387038845352166,1.0
0.09,0.09529281688709966,1.0
0.09,0.029264969187339333,1.0
0.09,0.030553939891864723,1.0
0.09,0.029609449824649605,1.0
0.09,0.05866403609888231,0.9999999999999999
0.09,0.061822447389069335,0.9999999999999999
0.09,0.07418823487793452,1.0
0.09,0.07320742466183185,1.0
0.09,0.029624837461803916,1.0
0.09,0.0351791532914862,1.0
0.09,0.03469536847956355,0.9999999999999997
0.09,0.07548625018465528,1.0
0.09,0.020745510414682415,1.0
0.09,0.0239315864597761,1.0
0.09,0.02580494113848024,1.0
0.09,0.05181786517232835,1.0
0.09,0.02609935236376866,1.0
0.09,0.059385079097240896,1.0
0.09,0.0582151853991001,1.0
0.09,0.06612425532406609,1.0
0.09,0.019959966795956643,1.0
0.09,0.02078215784974185,1.0
0.09,0.04855654813275397,1.0
0.09,0.024016621051176388,1.0
0.09,0.06804356539250708,0.9999999999999998
0.09,0.060677623352192095,0.959559301827152
0.09,0.013024089064891359,0.9574969439021145
0.09,0.01860920201652404,0.9681577169054394
0.09,0.04930831324951201,0.9377214385974197
0.09,0.025002926544629284,0.6769793890934976
0.09,0.015367167792792067,0.9331274038809979
0.09,0.038321266010875,0.700510151571799
0.09,0.027401237849304854,0.9145401949959374
0.09,0.06195308235277052,0.7221812882164218
0.09,0.028701831159812292,0.8283495573073346
0.09,0.02920653845587551,0.7471468572283477
0.09,0.04348115973800836,0.9545658960798288
0.09,0.021640160015774266,0.9033298295341262
0.09,0.0262370329347488,0.975301279482441
0.09,0.05981017353203534,0.9545774681614642
0.09,0.03947558138708504,0.6938665003790915
0.09,0.030187810639047057,0.8242105089187858
0.09,0.017802089050019395,0.7828621542872785
0.09,0.033113140358568736,0.5780051640677328
0.09,0.04513950336836153,0.9130806109786006
0.09,0.052283323277586,0.9106183883470351
0.09,0.019533299147642173,0.6136092696052102
0.09,0.05311166555256067,0.9442968585295705
0.09,0.022075857627569632,0.8759060671452764
0.09,0.019140222181063576,0.7364637736567968
0.09,0.02301656156889647,0.9829193343171891
0.09,0.0321066437892389,0.9472546543866088
0.09,0.06777100220255017,0.9422674267101065
0.09,0.05016992969618088,0.9518103411846512
0.09,0.07014283101877461,0.8600714265789648
0.09,0.020441191370685598,0.8695394495778603
0.09,0.049274243466165685,0.6786944630544189
0.09,0.02181519734683833,0.9139724400024617
0.09,0.06495267061265565,0.9416538827706968
0.09,0.03245396048908879,0.8632535117412757
0.09,0.02057015370377746,0.7049922214856161
0.09,0.02525971815938049,0.7223000813845
0.09,0.057995543449250536,0.8773932188428825
0.09,0.06783976222565602,0.693628099415667
0.09,0.032239202064237964,0.7900693937554987
0.09,0.04252484309770706,0.7194769642347442
0.09,0.07760517317407063,0.9377497715522932
0.09,0.02044096426769704,0.8265991497325734
0.09,0.06477464584793612,0.8967036766347674
0.09,0.06061633465165093,0.8111345739444521
0.09,0.06044148061578854,0.6926966424508724
0.09,0.020969451081630272,0.6765132841426185
0.09,0.04658154264908793,0.7139011779570351
0.09,0.02731968587565964,0.9635133451314851
0.09,0.02130264329599314,0.6667858911550062
0.09,0.01633273627075925,0.94657002951868
0.09,0.06213641532537303,0.845562804545019
0.09,0.04932657810358613,0.9574536429939632
0.09,0.054680761832798505,0.9101426518733526
0.09,0.02813802111792026,0.9563631264244145
0.09,0.0746836366850967,0.8769798600287475
0.09,0.023542725942128865,0.9503203766477053
0.09,0.06270453234237654,0.9248860266262124
0.09,0.056532189008623494,0.9460262625207628
0.09,0.03254897355782725,0.6733957094053925
0.09,0.058931069075585256,0.9696672475668076
0.09,0.029740393123248138,0.9170701514102084
0.09,0.022911557171729074,0.8981785179156425
0.09,0.03372939710419963,0.7979308204756324
0.09,0.05018136858725978,0.9879298177013419
0.09,0.01711250005749069,0.9570556183904778
0.09,0.026097720275119505,0.9693508205643664


14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
14.349339207060241,0.96875,7.517741152153453E-29
